character.id,character.name,character.realm.slug,honor_level,honorable_kills,Alterac Valley win_rate,Eye of the Storm win_rate,Isle of Conquest win_rate,Twin Peaks win_rate,Silvershard Mines win_rate,The Battle for Gilneas win_rate,Rated Eye of the Storm win_rate,Temple of Kotmogu win_rate,Ashran win_rate,Seething Shore win_rate,Warsong Gulch win_rate,Arathi Basin win_rate,Battle for Wintergrasp win_rate,Deepwind Gorge win_rate,Alterac Valley played,Eye of the Storm played,Isle of Conquest played,Twin Peaks played,Silvershard Mines played,The Battle for Gilneas played,Rated Eye of the Storm played,Temple of Kotmogu played,Ashran played,Seething Shore played,Warsong Gulch played,Arathi Basin played,Battle for Wintergrasp played,Deepwind Gorge played,Alterac Valley won,Eye of the Storm won,Isle of Conquest won,Twin Peaks won,Silvershard Mines won,The Battle for Gilneas won,Rated Eye of the Storm won,Temple of Kotmogu won,Ashran won,Seething Shore won,Warsong Gulch won,Arathi Basin won,Battle for Wintergrasp won,Deepwind Gorge won,Classic Warsong Gulch win_rate,Classic Arathi Basin win_rate,Strand of the Ancients win_rate,Deepwind Gorge (Legacy) win_rate,Arathi Basin Winter win_rate,Korrak's Revenge win_rate,Classic Warsong Gulch played,Classic Arathi Basin played,Strand of the Ancients played,Deepwind Gorge (Legacy) played,Arathi Basin Winter played,Korrak's Revenge played,Classic Warsong Gulch won,Classic Arathi Basin won,Strand of the Ancients won,Deepwind Gorge (Legacy) won,Arathi Basin Winter won,Korrak's Revenge won,Arathi Basin Comp Stomp win_rate,Arathi Basin Comp Stomp played,Arathi Basin Comp Stomp won,Southshore vs. Tarren Mill win_rate,Southshore vs. Tarren Mill played,Southshore vs. Tarren Mill won,Cooking: Impossible win_rate,Cooking: Impossible played,Cooking: Impossible won
200726517,Хардбабл,gordunni,30.0,5563.0,62.0,50.0,70.0,86.0,50.0,100.0,,80.0,38.0,86.0,50.0,33.0,45.0,33.0,8.0,6.0,10.0,7.0,10.0,6.0,,10.0,8.0,7.0,8.0,3.0,11.0,9.0,5.0,3.0,7.0,6.0,5.0,6.0,,8.0,3.0,6.0,4.0,1.0,5.0,3.0,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,,,,,
79871313,Sangos,frostwolf,6.0,3317.0,67.0,36.0,33.0,25.0,25.0,50.0,,50.0,0.0,20.0,0.0,,100.0,75.0,9.0,11.0,6.0,4.0,4.0,4.0,,4.0,1.0,5.0,1.0,,1.0,4.0,6.0,4.0,2.0,1.0,1.0,2.0,,2.0,0.0,1.0,0.0,,1.0,3.0,44.0,65.0,30.0,,0.0,,9.0,17.0,10.0,,1.0,,4.0,11.0,3.0,,0.0,,100.0,8.0,8.0,,,,,,
164200001,Lusconia,norgannon,1.0,727.0,86.0,0.0,100.0,100.0,,0.0,,,,,,,,,7.0,1.0,1.0,1.0,,1.0,,,,,,,,,6.0,0.0,1.0,1.0,,0.0,,,,,,,,,0.0,50.0,100.0,,,,1.0,2.0,1.0,,,,0.0,1.0,1.0,,,,,,,,,,,,
157336185,Erman,ravencrest,13.0,2276.0,100.0,33.0,50.0,100.0,67.0,100.0,,33.0,25.0,50.0,50.0,100.0,100.0,,4.0,3.0,2.0,1.0,3.0,3.0,,6.0,4.0,4.0,2.0,2.0,1.0,,4.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,2.0,1.0,2.0,1.0,,50.0,,0.0,,0.0,,4.0,,1.0,,1.0,,2.0,,0.0,,0.0,,,,,,,,,,
137189961,Solnyshka,draenor,7.0,2205.0,67.0,43.0,50.0,33.0,75.0,60.0,,67.0,100.0,0.0,75.0,0.0,33.0,50.0,3.0,7.0,4.0,3.0,4.0,5.0,,3.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,,2.0,1.0,0.0,3.0,0.0,1.0,1.0,,,,,43.0,,,,,,7.0,,,,,,3.0,,,,,,,,,,
196180356,Sacredprot,silvermoon,1.0,79.0,,,,0.0,,100.0,,,,,,100.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,0.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150787688,Jigsaaw,amanthul,1.0,4924.0,78.0,,33.0,0.0,14.0,25.0,,58.0,0.0,,100.0,,,,9.0,,9.0,2.0,7.0,4.0,,12.0,1.0,,1.0,,,,7.0,,3.0,0.0,1.0,1.0,,7.0,0.0,,1.0,,,,,20.0,33.0,,,,,5.0,12.0,,,,,1.0,4.0,,,,,,,,,,,,
189008009,Nerfpally,hyjal,27.0,949.0,50.0,100.0,0.0,0.0,100.0,,,50.0,50.0,0.0,50.0,67.0,50.0,,4.0,1.0,1.0,1.0,2.0,,,4.0,2.0,1.0,2.0,3.0,2.0,,2.0,1.0,0.0,0.0,2.0,,,2.0,1.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157737017,Samzzii,ravencrest,37.0,323.0,,,,67.0,100.0,0.0,,67.0,,,,,,,,,,3.0,1.0,1.0,,3.0,,,,,,,,,,2.0,1.0,0.0,,2.0,,,,,,,,100.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
174726830,Imuken,dalaran,6.0,60.0,,,,,,,,50.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67574985,Perpetuâ,norgannon,2.0,140.0,,,,,,,,100.0,,,,0.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158712439,Sugarshock,tarren-mill,11.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,1.0,,,,,,
165153987,Evandrel,kult-der-verdammten,6.0,68.0,,,,100.0,,0.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162095256,Flimjim,azjolnerub,39.0,146.0,,,,100.0,,,,,,0.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152557344,Noirac,kirin-tor,24.0,1304.0,,,,100.0,33.0,50.0,,50.0,,50.0,0.0,,,100.0,,,,2.0,3.0,10.0,,6.0,,6.0,1.0,,,1.0,,,,2.0,1.0,5.0,,3.0,,3.0,0.0,,,1.0,50.0,33.0,,100.0,,40.0,2.0,3.0,,1.0,,5.0,1.0,1.0,,1.0,,2.0,,,,,,,,,
193597388,Stew,silvermoon,21.0,2274.0,0.0,50.0,0.0,33.0,56.0,70.0,33.0,67.0,,75.0,44.0,50.0,,69.0,1.0,12.0,1.0,3.0,9.0,10.0,3.0,9.0,,8.0,9.0,10.0,,16.0,0.0,6.0,0.0,1.0,5.0,7.0,1.0,6.0,,6.0,4.0,5.0,,11.0,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,,,,
86351309,Adian,burning-blade,8.0,1410.0,33.0,100.0,100.0,0.0,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,50.0,67.0,0.0,,,,10.0,3.0,1.0,,,,5.0,2.0,0.0,,,,,,,,,,,,
247688319,Doomalke,hellfire,30.0,1526.0,50.0,100.0,50.0,,100.0,,,67.0,33.0,,67.0,100.0,100.0,100.0,2.0,1.0,2.0,,1.0,,,3.0,3.0,,3.0,2.0,2.0,5.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,,2.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
161940989,Ramegrag,dun-modr,68.0,28829.0,41.0,72.0,40.0,72.0,69.0,46.0,75.0,74.0,53.0,62.0,70.0,72.0,30.0,67.0,37.0,47.0,30.0,60.0,59.0,54.0,12.0,93.0,17.0,48.0,47.0,54.0,33.0,57.0,15.0,34.0,12.0,43.0,41.0,25.0,9.0,69.0,9.0,30.0,33.0,39.0,10.0,38.0,33.0,100.0,,0.0,25.0,29.0,6.0,1.0,,1.0,4.0,7.0,2.0,1.0,,0.0,1.0,2.0,,,,,,,,,
97467429,Eredan,elune,27.0,802.0,,0.0,,,50.0,0.0,,100.0,,,,,,,,1.0,,,2.0,1.0,,1.0,,,,,,,,0.0,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142142673,Sorcipala,frostmourne,54.0,215.0,100.0,,,0.0,,,,,,0.0,0.0,,,50.0,1.0,,,1.0,,,,,,1.0,1.0,,,2.0,1.0,,,0.0,,,,,,0.0,0.0,,,1.0,,,100.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
76663366,Ðræger,blackhand,13.0,3804.0,0.0,27.0,17.0,40.0,53.0,50.0,,42.0,,0.0,,,,,1.0,15.0,6.0,5.0,15.0,10.0,,12.0,,1.0,,,,,0.0,4.0,1.0,2.0,8.0,5.0,,5.0,,0.0,,,,,38.0,60.0,68.0,33.0,,,13.0,15.0,22.0,9.0,,,5.0,9.0,15.0,3.0,,,,,,,,,,,
175162825,Aerramun,quelthalas,111.0,5569.0,50.0,50.0,79.0,38.0,36.0,73.0,,67.0,73.0,30.0,50.0,50.0,71.0,50.0,16.0,10.0,14.0,16.0,11.0,11.0,,6.0,11.0,10.0,8.0,6.0,7.0,12.0,8.0,5.0,11.0,6.0,4.0,8.0,,4.0,8.0,3.0,4.0,3.0,5.0,6.0,,,100.0,,100.0,,,,1.0,,3.0,,,,1.0,,3.0,,,,,,,,100.0,1.0,1.0
112893615,Boukitos,drekthar,30.0,153578.0,49.0,61.0,55.0,46.0,38.0,47.0,,14.0,,,,,,,358.0,303.0,223.0,13.0,16.0,15.0,,7.0,,,,,,,174.0,185.0,123.0,6.0,6.0,7.0,,1.0,,,,,,,64.0,63.0,63.0,,,,356.0,343.0,267.0,,,,227.0,216.0,167.0,,,,,,,,,,,,
182848820,Назарена,soulflayer,2.0,379.0,,,,,100.0,100.0,,,,100.0,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,50.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
64574861,Frozenhammer,area-52,11.0,6115.0,62.0,42.0,91.0,57.0,25.0,60.0,,33.0,,,,,,,24.0,26.0,11.0,14.0,8.0,15.0,,3.0,,,,,,,15.0,11.0,10.0,8.0,2.0,9.0,,1.0,,,,,,,39.0,44.0,38.0,0.0,,,31.0,34.0,21.0,2.0,,,12.0,15.0,8.0,0.0,,,,,,,,,,,
152861661,Ôidaa,thrall,28.0,90.0,,,,,,,,100.0,,,0.0,0.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115678327,Laylas,arygos,21.0,2246.0,67.0,33.0,50.0,67.0,75.0,50.0,,20.0,50.0,60.0,50.0,0.0,0.0,,3.0,3.0,4.0,3.0,4.0,2.0,,5.0,2.0,5.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,3.0,1.0,0.0,0.0,,33.0,100.0,,0.0,,,3.0,1.0,,3.0,,,1.0,1.0,,0.0,,,,,,,,,,,
78209257,Арроя,fordragon,9.0,2463.0,100.0,60.0,100.0,67.0,40.0,60.0,,100.0,,100.0,,0.0,0.0,,3.0,5.0,1.0,3.0,5.0,5.0,,2.0,,1.0,,1.0,2.0,,3.0,3.0,1.0,2.0,2.0,3.0,,2.0,,1.0,,0.0,0.0,,0.0,100.0,33.0,50.0,25.0,0.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,,
176644890,Артемониус,gordunni,23.0,3210.0,33.0,62.0,50.0,50.0,80.0,50.0,,50.0,33.0,20.0,50.0,,50.0,,3.0,8.0,4.0,8.0,5.0,4.0,,6.0,3.0,5.0,2.0,,4.0,,1.0,5.0,2.0,4.0,4.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,50.0,100.0,,100.0,,50.0,2.0,1.0,,4.0,,4.0,1.0,1.0,,4.0,,2.0,,,,,,,,,
124307711,Bastørk,les-sentinelles,23.0,1319.0,100.0,33.0,0.0,100.0,50.0,100.0,,57.0,,0.0,0.0,50.0,,0.0,1.0,3.0,1.0,3.0,4.0,3.0,,7.0,,1.0,1.0,4.0,,4.0,1.0,1.0,0.0,3.0,2.0,3.0,,4.0,,0.0,0.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,100.0,7.0,7.0,,,,,,
121237079,Shylea,dun-morogh,12.0,2297.0,14.0,25.0,50.0,67.0,33.0,80.0,,29.0,,45.0,20.0,60.0,50.0,100.0,7.0,4.0,6.0,3.0,9.0,5.0,,7.0,,11.0,5.0,5.0,6.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,,2.0,,5.0,1.0,3.0,3.0,2.0,,,,,,50.0,,,,,,2.0,,,,,,1.0,100.0,51.0,51.0,,,,,,
57836312,Релокин,gordunni,18.0,58770.0,71.0,61.0,65.0,57.0,59.0,62.0,6100.0,53.0,75.0,67.0,100.0,67.0,,33.0,72.0,132.0,86.0,109.0,29.0,90.0,1.0,36.0,4.0,6.0,2.0,3.0,,3.0,51.0,80.0,56.0,62.0,17.0,56.0,61.0,19.0,3.0,4.0,2.0,2.0,,1.0,52.0,49.0,41.0,43.0,,,184.0,189.0,109.0,23.0,,,96.0,93.0,45.0,10.0,,,,,,,,,100.0,1.0,1.0
168807308,Shieldmazter,tarren-mill,19.0,250.0,0.0,0.0,,100.0,0.0,50.0,,100.0,,,,,,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,0.0,0.0,,2.0,0.0,1.0,,1.0,,,,,,,0.0,0.0,,,,,2.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,
58955915,Imperis,voljin,15.0,2386.0,,62.0,100.0,42.0,40.0,14.0,,0.0,,,,,,,,8.0,1.0,12.0,10.0,7.0,,4.0,,,,,,,,5.0,1.0,5.0,4.0,1.0,,0.0,,,,,,,33.0,30.0,20.0,75.0,,0.0,21.0,10.0,5.0,4.0,,6.0,7.0,3.0,1.0,3.0,,0.0,,,,,,,,,
167237339,Galex,alakir,73.0,66630.0,41.0,56.0,31.0,44.0,51.0,48.0,,51.0,50.0,61.0,53.0,32.0,47.0,31.0,326.0,144.0,359.0,123.0,79.0,163.0,,72.0,2.0,28.0,15.0,22.0,190.0,13.0,134.0,81.0,110.0,54.0,40.0,78.0,,37.0,1.0,17.0,8.0,7.0,90.0,4.0,40.0,58.0,49.0,44.0,100.0,60.0,97.0,125.0,203.0,55.0,1.0,5.0,39.0,73.0,100.0,24.0,1.0,3.0,,,,,,,,,
199760651,Хозбасс,eversong,18.0,1604.0,50.0,,60.0,,,,,,100.0,,100.0,100.0,100.0,,2.0,,5.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,,3.0,,,,,,1.0,,2.0,1.0,1.0,,,,,,50.0,,,,,,2.0,,,,,,1.0,,100.0,2.0,2.0,,,,,,
156295926,Tenkadin,ravencrest,4.0,38.0,,,,,,,,,,100.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144345319,Smâil,aegwynn,9.0,12363.0,57.0,29.0,44.0,50.0,67.0,56.0,,25.0,60.0,50.0,50.0,50.0,38.0,,21.0,17.0,9.0,4.0,3.0,9.0,,4.0,5.0,4.0,2.0,4.0,8.0,,12.0,5.0,4.0,2.0,2.0,5.0,,1.0,3.0,2.0,1.0,2.0,3.0,,43.0,50.0,43.0,25.0,,,14.0,16.0,14.0,4.0,,,6.0,8.0,6.0,1.0,,,,,,,,,,,
191367421,Paganike,archimonde,6.0,1294.0,,0.0,,,,25.0,,0.0,,0.0,100.0,50.0,,0.0,,1.0,,,,4.0,,1.0,,2.0,2.0,2.0,,1.0,,0.0,,,,1.0,,0.0,,0.0,2.0,1.0,,0.0,,,,,,50.0,,,,,,2.0,,,,,,1.0,,,,,,,,,
127927569,Sóra,dun-morogh,9.0,621.0,,,,,,100.0,,,,,,,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,,,,,33.0,,,,,,6.0,,,,,,2.0,,,,,,,,,
158103307,Tasalah,stormrage,59.0,16229.0,64.0,58.0,81.0,55.0,60.0,67.0,,50.0,,60.0,18.0,33.0,45.0,25.0,22.0,36.0,16.0,11.0,15.0,9.0,,4.0,,5.0,11.0,3.0,11.0,4.0,14.0,21.0,13.0,6.0,9.0,6.0,,2.0,,3.0,2.0,1.0,5.0,1.0,61.0,67.0,52.0,25.0,,,77.0,58.0,23.0,4.0,,,47.0,39.0,12.0,1.0,,,,,,,,,,,
76951146,Lêgend,nemesis,34.0,18383.0,44.0,56.0,44.0,56.0,55.0,41.0,,44.0,,75.0,67.0,100.0,0.0,75.0,63.0,54.0,36.0,36.0,20.0,39.0,,25.0,,4.0,3.0,1.0,2.0,4.0,28.0,30.0,16.0,20.0,11.0,16.0,,11.0,,3.0,2.0,1.0,0.0,3.0,31.0,58.0,58.0,76.0,,,48.0,36.0,48.0,17.0,,,15.0,21.0,28.0,13.0,,,100.0,1.0,1.0,,,,,,
