Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wing Commander's Helmet,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Shadowghast Armguards,Hardened Castle Crushers,Fleshfused Circle,Ritual Bone Band,Slimy Consumptive Organ,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,Lightforged Tabard,161834165
Shadowghast Helm,Azure-Venom Choker,Vile Butcher's Pauldrons,Precious' Ribbon,Abdominal Securing Chestguard,Shieldguard's Girdle,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Slimy Consumptive Organ,Anima Field Emitter,Blighted Margrave's Cloak,Meditation's Muse,Sinful Gladiator's Guard,,128367243
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Steelbreaker's Embrace,Waistguard of Expurged Anguish,Archaedas' Lost Legplates,Dynamo Doomstompers,Decimator's Armguards,Valorous Aegis Handguards,Band of the Risen Bonelord,Shadowghast Ring,Overwhelming Power Crystal,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,146560866
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Overwhelming Power Crystal,Gluttonous Spike,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,,109644853
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Orgrimmar Doublet,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Valinor's Ground Pounders,Vambraces of the Depraved Warden,Desm's Fistos,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,85448887
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Macabre Sheet Music,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,166567
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Arachnid Cipher Ring,Ring of Perpetual Conflict,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,156001148
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Shadowghast Ring,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,Illustrious Guild Tabard,161915249
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Drape,Sinful Gladiator's Swordbreaker,Acidslough Bulwark,,191467363
Shadowghast Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,White Linen Shirt,Breastplate of Fatal Contrivances,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,,155352004
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Precious' Ribbon,Chestplate of the March Warden,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Bloodoath Signet,Macabre Sheet Music,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Tabard of the Ascended,141445649
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,Renowned Guild Tabard,192868960
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,,83741128
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Queensguard's Vigil,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,,158992537
Wrathbark Greathelm,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,Tabard of Summer Skies,197550361
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Ritual Bone Band,Overwhelming Power Crystal,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,158423867
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,167238257
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Stonewrought Gargoyles Barrier,Tabard of the Argent Crusade,170717326
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,195031258
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Irradiated Undercoat,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Slimy Consumptive Organ,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of Summer Skies,188002128
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Band of the Risen Bonelord,Phial of Putrefaction,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Purple Trophy Tabard of the Illidari,170223858
Diadem of Imperious Desire,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,154424885
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Precious' Ribbon,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Arachnid Cipher Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Supercollider,Chyrus's Crest of Hope,Tabard of the Scarlet Crusade,168492364
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Hardened Castle Crushers,Entwined Gorger Tendril,Bloodoath Signet,Splintered Heart of Al'ar,Gluttonous Spike,Cloak of Enveloping Manifestations,Gorestained Cleaver,Barricade of the Endless Empire,,54662368
Darkfrost Helmet,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Artisan Officer's Shirt,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Bloodoath Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Gladiator's Guard,Gnomeregan Tabard,93265847
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Gnomeregan Tabard,131858324
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Officer's Shirt,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Ardent Sunstar Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,157598724
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Skulker's Wing,Anima Field Emitter,Mantle of Manifest Sins,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,158135707
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Shadowghast Ring,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,196142318
Plague Handler's Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Signet of the False Accuser,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Lightforged Tabard,143279086
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,,156617032
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Last Season's Shirt,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Death God's Signet,Ardent Sunstar Signet,Blood-Spattered Scale,Bargast's Leash,Cowled Batwing Cloak,Ascended Gladius of Glory,Chyrus's Crest of Hope,Argent Crusader's Tabard,79069719
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Anima Field Emitter,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Argussian Reach Tabard,149310134
Darkfrost Helmet,Muckformed Chain Choker,Tabone's Branded Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Steelcore Warboots,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Death God's Signet,Shadowghast Ring,Viscera of Coalesced Hatred,Gluttonous Spike,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Renowned Guild Tabard,117561381
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Gorgeous Blouse,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Shadowghast Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Stone Legion Heraldry,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Guild Tabard,89098463
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Blood-Spattered Scale,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,154876690
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Overwhelming Power Crystal,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,Darkspear Tabard,132657872
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Sinful Gladiator's Plate Chestguard,Sapsteel Clasp,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,,155789000
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Hyperlight Band,Ritual Bone Band,Pulsating Stoneheart,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,175795782
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Aspirant's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Selfless Collector's Legguards,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Sinful Gladiator's Band,Fleshfused Circle,Decanter of Anima-Charged Winds,Sinful Aspirant's Badge of Ferocity,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,196074443
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Meditation's Muse,Barricade of the Endless Empire,,173954705
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,98180293
Wing Commander's Helmet,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Sinsmasher,Barricade of the Endless Empire,,136938662
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,,136676508
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,,114445055
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Pulsating Stoneheart,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,183854727
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Sinful Gladiator's Badge of Ferocity,Stone Legion Heraldry,Blighted Margrave's Cloak,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,Tabard of the Lightbringer,194466614
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Gluttonous Spike,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,174048729
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Ardent Sunstar Signet,Overwhelming Power Crystal,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,81816192
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Black Swashbuckler's Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Charred Saronite Greaves,Soldier's Stoneband Wristguards,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Slimy Consumptive Organ,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,188816907
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Sharkskin Tunic,Rampaging Giant's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Colossal Plate Gauntlets,Signet of the False Accuser,Hyperlight Band,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,161139848
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Inscrutable Quantum Device,Bargast's Leash,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,,184850195
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Valinor's Ground Pounders,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Fleshfused Circle,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,Guild Tabard,194583724
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,181762404
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Lucky Shirt,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,108200144
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Bloodoath Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Huojin Tabard,175954642
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Squire's Shirt,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Argent Dawn,157684522
Casque of the Path,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Slimy Consumptive Organ,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,81192575
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Hardened Castle Crushers,Death God's Signet,Entwined Gorger Tendril,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Stormwind Tabard,195968262
Darkfrost Helmet,Reinforced High Collar,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Sinsmasher,Acidslough Bulwark,Renowned Guild Tabard,98623220
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Stonebark Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,175140342
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Bloodoath Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,149168674
