Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Dread Sentinel's Ebony Girdle,Halkias's Towering Pillars,Shadowghast Sabatons,Shoulderblade Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Fleshfused Circle,Inscrutable Quantum Device,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Gorestained Cleaver,Encrusted Canopic Lid,Lightforged Tabard,243788354,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Bloodoath Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Cloak of Coordination,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,196653971,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,112998208,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Barricade of the Endless Empire,,158410236,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Inscrutable Quantum Device,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of Summer Flames,247160183,Fashionable Undershirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Fleshfused Circle,Blood-Spattered Scale,Stone Legion Heraldry,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,Argent Crusader's Tabard,118352641,Fashionable Undershirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Guilewind Stone Talons,Fleshfused Circle,Signet of the False Accuser,Overwhelming Power Crystal,Anima Field Emitter,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,Tabard of the Lightbringer,120564150,Embroidered Shirt
Plague Handler's Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Hyperlight Band,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,Tabard of the Lightbringer,52707176,Initiate's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Shadowghast Ring,Ardent Sunstar Signet,Macabre Sheet Music,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Sinsmasher,Acidslough Bulwark,Gnomeregan Tabard,97307050,
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Death God's Signet,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,Cenarion Expedition Tabard,156374260,Formal White Shirt
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,Renowned Guild Tabard,76966881,Formal White Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sanguine Vintage,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Sinsmasher,Barricade of the Endless Empire,Tabard of Brute Force,171490413,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Fleshfused Circle,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,Renowned Guild Tabard,199295527,Antiseptic-Soaked Dressing
Darkfrost Helmet,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,164602514,Red Linen Shirt
Diadem of Imperious Desire,Charm of Eternal Winter,Prankster's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Shadowghast Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Renowned Guild Tabard,155250431,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Shadowghast Breastplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Ritual Commander's Ring,Sinful Gladiator's Medallion,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,,164020040,Artisan Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,Lightforged Tabard,117806992,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Arachnid Cipher Ring,Band of the Risen Bonelord,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,153972997,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Bloodoath Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,,162077971,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Anima Field Emitter,Slimy Consumptive Organ,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,59225057,
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Shadowghast Greaves,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Explorer,170687415,
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Shroud of the Penitent,Engorged Worm Smasher,Chyrus's Crest of Hope,Hellscream's Reach Tabard,173336386,Wraps of the Blood-Soaked Brawler
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Guild Tabard,177388611,Scarlet Filigreed Shirt
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritual Bone Band,Ardent Sunstar Signet,Bladedancer's Armor Kit,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Axe of the Deadgrove,Chyrus's Crest of Hope,,160467495,
Sinful Aspirant's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Sinful Gladiator's Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,176008983,
Wrathbark Greathelm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Grim-Veiled Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,,246114645,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Ardent Sunstar Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,182477163,
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,119373336,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,Renowned Guild Tabard,192868960,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Bloodoath Signet,Death God's Signet,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,,164839563,
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Hymnal of the Path,Overwhelming Power Crystal,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Dark Iron,208512764,
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Slimy Consumptive Organ,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of the Dark Iron,199715926,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Gauntlets of Ruthless Reprisal,Ritualist's Treasured Ring,Signet of the False Accuser,Blood-Spattered Scale,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Acidslough Bulwark,Tabard of the Shattered Sun,109704458,
Conqueror's Aegis Faceguard,Sinful Gladiator's Necklace,Shoulderplates of the Eternal,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Shadowghast Ring,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Gluttonous Spike,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,127069307,
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Band of the Risen Bonelord,Ritualist's Treasured Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Acidslough Bulwark,,136643238,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Hyperlight Band,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,118699603,Fashionable Undershirt
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Blood-Spattered Scale,Phial of Putrefaction,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,,226274304,The Very Best Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,156893097,
Darkfrost Helmet,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Sinful Gladiator's Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Stormpike Battle Tabard,193597388,Pink Mageweave Shirt
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,157739997,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Signet,Stitchflesh's Misplaced Signet,Gluttonous Spike,Pulsating Stoneheart,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Guild Tabard,155321637,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Band,Sinful Gladiator's Badge of Ferocity,Stone Legion Heraldry,Sinful Gladiator's Drape,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Tabard of the Lightbringer,182266402,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Signet of the False Accuser,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Drape of Twisted Loyalties,Gorestained Cleaver,Sinful Gladiator's Guard,Tushui Tabard,146437861,Threads of Tirion
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Crest of the Legionnaire General,Sinsmasher,Acidslough Bulwark,,86773912,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Gluttonous Spike,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Lightbringer,139653617,Tailored Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Fleshfused Circle,Ritual Bone Band,Anima Field Emitter,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,Tabard of the 7th Legion,83696336,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Most Regal Signet of Sire Denathrius,Spare Meat Hook,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,,244605081,
Shadowghast Helm,Trailspinner Pendant,Shieldguard's Shoulderplates,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Death God's Signet,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Ascended,195336565,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ritual Commander's Ring,Signet of the False Accuser,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Stonewrought Gargoyles Barrier,Tabard of the Dark Iron,154379430,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,119055674,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Sinful Gladiator's Signet,Ardent Sunstar Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Mantle of Manifest Sins,Axe of the Deadgrove,Sinful Gladiator's Guard,,63211228,
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ritual Commander's Ring,Sinful Gladiator's Badge of Ferocity,Sinful Aspirant's Medallion,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,110935105,Formal White Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Binding of Warped Desires,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Hyperlight Band,Ritual Bone Band,Gluttonous Spike,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Ironforge Tabard,101463040,Orange Mageweave Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Death God's Signet,Anima Field Emitter,Gluttonous Spike,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,,242967435,
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Fleshfused Circle,Shadowghast Ring,Splintered Heart of Al'ar,Stone Legion Heraldry,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Gladiator's Guard,,162163150,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Fleshfused Circle,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,,157927376,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Hyperlight Band,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,145741715,Artisan Member's Shirt
Iron Riveted War Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Greaves of Iron Intensity,Hellhound Cuffs,Fleshfused Crushers,Shadowghast Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Saronite Animus Cloak,Sinsmasher,Chyrus's Crest of Hope,Gilneas Tabard,174275919,Artisan Officer's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Gnomeregan Tabard,131858324,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Pulsating Stoneheart,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Lightbringer,156967572,Precious' Ribbon
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Gluttonous Spike,Overwhelming Power Crystal,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,58490948,Precious' Ribbon
