Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Twisted Witherroot Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Decadent Nathrian Shawl,Xandria's Kopis of Courage,Acidslough Bulwark,Renowned Guild Tabard,193962498,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Bargast's Leash,Inscrutable Quantum Device,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,152558785,Amber Filigreed Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Shoulderblade Vambraces,Fogweaver Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Gluttonous Spike,Blood-Spattered Scale,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Zandalari,133951724,
Shadowghast Helm,Sinful Gladiator's Amulet,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Entwined Gorger Tendril,Sinful Aspirant's Medallion,Inscrutable Quantum Device,Mantle of Manifest Sins,Sinful Aspirant's Gavel,Acidslough Bulwark,,147361912,
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Sinful Gladiator's Greatcloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Zandalari,174223715,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,140807121,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Lightforged Tabard,150481065,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Shadowghast Ring,Blood-Spattered Scale,Overwhelming Power Crystal,Blighted Margrave's Cloak,Sinsmasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,116137672,Sleeveless T-Shirt
Wing Commander's Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Shadowghast Ring,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Sinful Gladiator's Guard,Illustrious Guild Tabard,165793821,Wound Dressing
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Hardened Castle Crushers,Fleshfused Circle,Sinful Gladiator's Signet,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Shawl,Gorestained Cleaver,Sinful Gladiator's Guard,Tabard of the Dark Iron,172160911,
Darkfrost Helmet,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Band of the Risen Bonelord,Death God's Signet,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Kaal's Gloomblade,Elysian Sentinel's Aegis,,179845298,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Argent Crusader's Tabard,129437356,Precious' Ribbon
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Tharatos' Charred Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Ardent Sunstar Signet,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,Renowned Guild Tabard,134063537,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Signet of the False Accuser,Anima Field Emitter,Darkmoon Deck: Voracity,Cloak of Enveloping Manifestations,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,Order of Embers Tabard,171846942,Artisan Initiate's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Twisted Witherroot Band,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Lightforged Tabard,193682565,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Stone Legion Heraldry,Blighted Margrave's Cloak,Ascended Gladius of Glory,Acidslough Bulwark,,164633271,Precious' Ribbon
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Xandria's Kopis of Courage,Barricade of the Endless Empire,,162084678,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Lightbringer,123988351,Fashionable Undershirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,153185800,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Stoneguard,Acidslough Bulwark,Army of the Light Tabard,26821800,Scarlet Filigreed Doublet
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Fleshfused Circle,Ritual Bone Band,Viscera of Coalesced Hatred,Slimy Consumptive Organ,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,,165705323,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Gormshell Greaves,Selfless Collector's Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,133079642,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Fleshfused Circle,Ritualist's Treasured Ring,Anima Field Emitter,Pulsating Stoneheart,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Argent Crusade,156439152,Cerulean Filigreed Shirt
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Fleshfused Circle,Ritual Bone Band,Slimy Consumptive Organ,Anima Field Emitter,Mantle of Manifest Sins,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of Brute Force,62886283,Sleeveless T-Shirt
Wrathbark Greathelm,Sinful Aspirant's Necklace,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Ritualist's Treasured Ring,Bloodoath Signet,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,,134137148,
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Tharatos' Charred Chestplate,Binding of Warped Desires,Shadowghast Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Ring of Perpetual Conflict,Darkmoon Deck: Indomitable,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,,155789429,
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Macabre Sheet Music,Inscrutable Quantum Device,Shroud of the Penitent,Ascended Gladius of Glory,Encrusted Canopic Lid,,112662236,Lucky Shirt
Wing Commander's Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Anima Field Emitter,Gluttonous Spike,Grim-Veiled Cape,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,72538684,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Fleshfused Circle,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Proudmoore Admiralty Tabard,181668374,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Silvermoon City Tabard,193756972,Artisan Initiate's Shirt
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Sanguine Vintage,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,,169412555,Artisan Officer's Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Ring of Perpetual Conflict,Ritual Bone Band,Overwhelming Power Crystal,Anima Field Emitter,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,Tabard of the Wyrmrest Accord,141341201,Fashionable Undershirt
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Sanguine Vintage,Gluttonous Spike,Drape of Twisted Loyalties,Axe of the Deadgrove,Elysian Sentinel's Aegis,Renowned Guild Tabard,224395303,Undisputed Champion's Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Sinful Aspirant's Plate Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,,196460488,
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Sinful Gladiator's Badge of Ferocity,Sinful Gladiator's Medallion,Drape of Twisted Loyalties,Ascended Gladius of Glory,Acidslough Bulwark,Stormwind Tabard,174559606,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Gluttonous Spike,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Gorestained Cleaver,Sylvan Whiteshield,Exodar Tabard,166910221,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Anima Field Emitter,Gluttonous Spike,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,,155176970,
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Flourishing Resolve,Muckwallow Stompers,Pit Fighter's Wristguards,Gauntlets of the Wretched,Band of the Risen Bonelord,Leafed Banewood Band,Inscrutable Quantum Device,Blood-Spattered Scale,Shawl of the Caretaker,Ascended Gladius of Glory,Barricade of the Endless Empire,,80223409,Sleeveless T-Shirt
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Decanter of Anima-Charged Winds,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,,121267952,
Selfless Collector's GreatHelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Gormshell Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Entwined Gorger Tendril,Blood-Spattered Scale,Skulker's Wing,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,121783624,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Pulsating Stoneheart,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Zandalari,180139250,
Wrathbark Greathelm,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Shieldguard's Gauntlets,Arachnid Cipher Ring,Signet of the False Accuser,Slimy Consumptive Organ,Overwhelming Power Crystal,Cowled Batwing Cloak,Supercollider,Kudebeh's Remarkable Targe,Tabard of the Guardians of Hyjal,163883248,
Ironbark Faceguard,Charm of Eternal Winter,Prankster's Pauldrons,Unbreakable Chestguard,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Pulsating Stoneheart,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,158344212,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Shadowghast Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,195624777,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Signet of the False Accuser,Inscrutable Quantum Device,Gluttonous Spike,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Stonewrought Gargoyles Barrier,Ironforge Tabard,168139021,Fashionable Undershirt
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Darkmoon Deck: Indomitable,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Orgrimmar Tabard,158088199,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Blood-Spattered Scale,Phial of Putrefaction,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,156657032,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,166747322,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,Tabard of the Lightbringer,192848564,Irradiated Undercoat
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Overwhelming Power Crystal,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Renowned Guild Tabard,112613598,
Darkfrost Helmet,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Sinful Aspirant's Medallion,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Renowned Guild Tabard,166002765,Artisan Officer's Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,,182782738,Red Linen Shirt
Wrathbark Greathelm,Sin Stained Pendant,Bladesworn Harbinger's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Sinful Gladiator's Insignia of Alacrity,Grim-Veiled Cape,Gorestained Cleaver,Encrusted Canopic Lid,,121564720,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Anima Field Emitter,Stone Legion Heraldry,Blighted Margrave's Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,Competitor's Tabard,169083288,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Chestplate of the March Warden,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,97467429,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ritualist's Treasured Ring,Band of the Risen Bonelord,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Zandalari,153556694,Stylish Blue Shirt
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,,200315419,
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Ardent Sunstar Signet,Most Regal Signet of Sire Denathrius,Stone Legion Heraldry,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Gorestained Cleaver,Encrusted Canopic Lid,Illustrious Guild Tabard,187897410,Red Linen Shirt
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Bloodoath Signet,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Elysian Sentinel's Aegis,Thunder Bluff Tabard,144047958,Sleeveless T-Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sanguine Vintage,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,101312093,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Anima Field Emitter,Slimy Consumptive Organ,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,59225057,
