Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Hyperlight Band,Splintered Heart of Al'ar,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Gorestained Cleaver,Chyrus's Crest of Hope,Tabard of the Ascended,122523630,
Darkfrost Helmet,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Shadowghast Sabatons,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,244808947,
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Shieldguard's Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Macabre Sheet Music,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Ascended Gladius of Glory,Barricade of the Endless Empire,Stormwind Tabard,160030883,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Selfless Collector's Legguards,Selfless Collector's Warboots,Shoulderblade Vambraces,Hardened Castle Crushers,Death God's Signet,Hyperlight Band,Bladedancer's Armor Kit,Spare Meat Hook,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,243277002,
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestplate,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,,245111250,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Shadowghast Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Builwark of the Stone Legion,Court of Harvesters Tabard,195952038,
Wrathbark Greathelm,Gaiazelle's Spiked Collar,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Selfless Collector's Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Bloodoath Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Spare Meat Hook,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,191957546,Artisan Officer's Shirt
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Pulsating Stoneheart,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Lightbringer,156967572,Precious' Ribbon
Sinful Gladiator's Plate Helm,Shadowghast Necklace,Sinful Aspirant's Plate Shoulders,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Stompers,Sinful Aspirant's Plate Cuffs,Sinful Aspirant's Plate Gauntlets,Hyperlight Band,Sinful Gladiator's Band,Sinful Aspirant's Emblem,Sinful Gladiator's Sigil of Adaptation,Sinful Aspirant's Cape,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,,160675097,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Bargast's Leash,Anima Field Emitter,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,Tabard of the 7th Legion,146319436,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Shieldguard's Vambraces,Fogweaver Gauntlets,Bloodoath Signet,Signet of the False Accuser,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Engorged Worm Smasher,Sylvan Whiteshield,Tabard of the Ascended,114212053,
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Sinful Gladiator's Ring,Slimy Consumptive Organ,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,173903227,
Sinful Aspirant's Plate Helm,Sinful Gladiator's Pendant,Sinful Aspirant's Plate Shoulders,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Sinful Aspirant's Plate Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Band,Ritual Bone Band,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Medallion,Sinful Gladiator's Drape,Sinful Aspirant's Mace,Encrusted Canopic Lid,Tabard of the Guardians of Hyjal,237900075,Lucky Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Bloodoath Signet,Pulsating Stoneheart,Stone Legion Heraldry,Dealer Xy'exa's Cape,Axe of the Deadgrove,Sinful Gladiator's Guard,,158675554,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Death God's Signet,Most Regal Signet of Sire Denathrius,Sanguine Vintage,Splintered Heart of Al'ar,Cowled Batwing Cloak,Meditation's Muse,Elysian Sentinel's Aegis,Renowned Guild Tabard,200521547,Master Builder's Shirt
Iron Riveted War Helm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Belt of Clinging Hope,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Decimator's Armguards,Fleshfused Crushers,Ritual Commander's Ring,Entwined Gorger Tendril,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Gorestained Cleaver,Encrusted Canopic Lid,Lightforged Tabard,201965483,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Bloodoath Signet,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Sinful Aspirant's Drape,Sophisticated Bonecracker,Acidslough Bulwark,,152831069,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Shadowghast Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Tabard of the Lightbringer,215102283,Embroidered Shirt
Wrathbark Greathelm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Guilewind Stone Talons,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the Ascended,22310978,Purple Martial Shirt
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Macabre Sheet Music,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,179932303,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Hyperlight Band,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Chyrus's Crest of Hope,Tabard of the Waveblade Ankoan,172649351,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Lightbringer,108537651,Precious' Ribbon
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Commander's Ring,Shadowghast Ring,Splintered Heart of Al'ar,Anima Field Emitter,Cloak of Enveloping Manifestations,Sinsmasher,Encrusted Canopic Lid,,194457552,
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,241568352,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Sinful Gladiator's Ring,Fleshfused Circle,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Relentless Brooch,Sinful Gladiator's Greatcloak,Gorestained Cleaver,Elysian Sentinel's Aegis,,188967399,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Bloodoath Signet,Arachnid Cipher Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Decadent Nathrian Shawl,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,176047295,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Hyperlight Band,Fleshfused Circle,Splintered Heart of Al'ar,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Gorestained Cleaver,Elysian Sentinel's Aegis,,158261028,
Darkfrost Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Dragonslayer's Brace,Sinful Gladiator's Plate Legguards,Muckwallow Stompers,Shadowghast Armguards,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Fleshfused Circle,Sinful Aspirant's Medallion,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,Tabard of the Ascended,247523901,
Shadowghast Helm,Sinful Gladiator's Amulet,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Wargreaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Sinful Aspirant's Signet,Sinful Gladiator's Signet,Pulsating Stoneheart,Blood-Spattered Scale,Sinful Aspirant's Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,167248845,White Linen Shirt
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,67920141,Red Linen Shirt
Sinful Aspirant's Plate Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Binding of Warped Desires,Sinful Gladiator's Plate Wargreaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinsmasher,Chyrus's Crest of Hope,Illustrious Guild Tabard,195078211,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Aspirant's Plate Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Shieldguard's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,242694695,
Shadowghast Helm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Bracers of the Tenebrous Retinue,Fleshfused Crushers,Sanctified Guardian's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,164864115,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Hyperlight Band,Ardent Sunstar Signet,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,245567005,
Shadowghast Helm,Sinful Gladiator's Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Hyperlight Band,Twisted Witherroot Band,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Aspirant's Barrier,Tabard of the Dark Iron,244306031,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Ritual Commander's Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,152603688,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Mjolnir Runestone,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,,159902592,
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Ritualist's Treasured Ring,Phial of Putrefaction,Anima Field Emitter,Cowled Batwing Cloak,Guarding Cudgel of the Goliath,,,166954120,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Valinor's Ground Pounders,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritual Bone Band,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Macabre Sheet Music,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,,151455559,
Plague Handler's Greathelm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Selfless Collector's Wristguards,Distorted Construct's Gauntlets,Leafed Banewood Band,Shadowghast Ring,Master Duelist's Chit,Bladedancer's Armor Kit,Selfless Collector's Greatcloak,Plague-Etched Hacker,Duskwarder Shield,Stormwind Tabard,208477090,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,244281072,
Plague Handler's Greathelm,Chain of the Purpose-Bound,Unyielding Combatant's Pauldrons,Sinful Aspirant's Plate Chestplate,Scarred Bloodbound Girdle,Selfless Collector's Legguards,Valinor's Ground Pounders,Bracers of the Tenebrous Retinue,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Guardians of Hyjal,166032471,Precious' Ribbon
Casque of the Path,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Viscera of Coalesced Hatred,Anima Field Emitter,Crest of the Legionnaire General,Gorestained Cleaver,Acidslough Bulwark,,175776671,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Bone Band,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Cowled Batwing Cloak,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,,142298467,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Galvanized Oxxein Legguards,Shieldguard's Warboots,Pit Fighter's Wristguards,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Stormwind Tabard,246630422,Stylish Black Shirt
Sinful Aspirant's Plate Helm,Sinful Gladiator's Amulet,Shieldguard's Shoulderplates,Sinful Aspirant's Plate Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Gauntlets of the Iron Furnace,Sinful Gladiator's Signet,Ritualist's Treasured Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Badge of Ferocity,Sinful Gladiator's Drape,Titanguard,Shieldwall of the Breaker,Stormwind Tabard,177284573,Red Linen Shirt
Shadowghast Helm,Azure-Venom Choker,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,,184975634,Irradiated Undercoat
Shadowghast Helm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Bloodoath Signet,Splintered Heart of Al'ar,Overwhelming Power Crystal,Shroud of the Penitent,Sophisticated Bonecracker,Acidslough Bulwark,,119151404,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,226400871,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Bloodoath Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Stormwind Tabard,175018118,
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ring of Perpetual Conflict,Band of the Risen Bonelord,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,Private's Tabard,178462040,Paper Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Valinor's Ground Pounders,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Fleshfused Circle,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,Guild Tabard,194583724,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Hyperlight Band,Signet of the False Accuser,Anima Field Emitter,Inscrutable Quantum Device,Crest of the Legionnaire General,Sinsmasher,Barricade of the Endless Empire,,181483376,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Ritual Bone Band,Stone Legion Heraldry,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Guild Tabard,209745323,
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Death God's Signet,Splintered Heart of Al'ar,Inscrutable Quantum Device,Crest of the Legionnaire General,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,Stormwind Tabard,175582296,Artisan Officer's Shirt
Plague Handler's Greathelm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Dreadfire Vessel,Inscrutable Quantum Device,Blighted Margrave's Cloak,"Zin'khas, Blade of the Fallen God",,Guild Tabard,163972272,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Bloodoath Signet,Ritual Bone Band,Blood-Spattered Scale,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Sinful Gladiator's Guard,,195377009,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,Army of the Light Tabard,127593735,Gorgeous Blouse
Wrathbark Greathelm,Muckformed Chain Choker,Selfless Collector's Spaulders,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Selfless Collector's Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Shadowghast Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Ascended,243729000,
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,157131521,Fashionable Undershirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Shadowghast Ring,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,Illustrious Guild Tabard,161915249,
