Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Mantle of Manifest Sins,Engorged Worm Smasher,Chyrus's Crest of Hope,Guild Tabard,133594367,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Tabard of Flame,109856731,Red Linen Shirt
Shadowghast Helm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ring of Perpetual Conflict,Pulsating Stoneheart,Gluttonous Spike,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,,154056743,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Chestplate of the March Warden,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Ritual Bone Band,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,Tabard of the Lightbringer,157409587,Artisan Officer's Shirt
Sinful Aspirant's Plate Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Guilewind Stone Talons,Bloodoath Signet,Shadowghast Ring,Skulker's Wing,Splintered Heart of Al'ar,Mantle of Manifest Sins,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,145994461,Ooze-Soaked Shirt
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Valinor's Ground Pounders,Pit Fighter's Wristguards,Guilewind Stone Talons,Death God's Signet,Shadowghast Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,,174300660,
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Shadowghast Armguards,Fleshfused Crushers,Entwined Gorger Tendril,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,108029148,
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Shadowghast Ring,Bloodoath Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Guild Tabard,162999798,Gray Woolen Shirt
Wrathbark Greathelm,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Redoubt,Tabard of the Lightbringer,144489860,Red Lumberjack Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Renowned Guild Tabard,153424761,
Casque of the Path,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Bloodoath Signet,Macabre Sheet Music,Sinful Aspirant's Insignia of Alacrity,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Chyrus's Crest of Hope,Tabard of the Achiever,143820785,White Swashbuckler's Shirt
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Pulsating Stoneheart,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,,159933105,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Entwined Gorger Tendril,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Renowned Guild Tabard,172607475,Master Builder's Shirt
Darkfrost Helmet,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,154080039,Sleeveless T-Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,140891853,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Stone Legion Heraldry,Macabre Sheet Music,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Guild Tabard,197781500,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Shadowghast Ring,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,Renowned Guild Tabard,104407874,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,198500373,Precious' Ribbon
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,143450883,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Band of the Risen Bonelord,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,,119279134,
Diadem of Imperious Desire,Charm of Eternal Winter,Sinful Aspirant's Plate Shoulders,Breastplate of Cautious Calculation,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Most Regal Signet of Sire Denathrius,Arachnid Cipher Ring,Bargast's Leash,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Ascended Gladius of Glory,Ice Layered Barrier,Gilneas Tabard,225891153,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,,162930112,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Selfless Collector's Legguards,Warboots of Ruthless Conviction,Shieldguard's Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Signet of the False Accuser,Anima Field Emitter,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Sinsmasher,Sinful Gladiator's Guard,,69633601,
Shadowghast Helm,Muckformed Chain Choker,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Guilewind Stone Talons,Ritual Bone Band,Hyperlight Band,Slimy Consumptive Organ,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Lightforged Tabard,195690055,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Ritual Bone Band,Blood-Spattered Scale,Spare Meat Hook,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,,171168416,
Wing Commander's Helmet,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Ritual Bone Band,Hyperlight Band,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Lightbringer,168582404,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,,161792089,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,,158112757,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Inscrutable Quantum Device,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,196745652,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stormtempered Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Slimy Consumptive Organ,Inscrutable Quantum Device,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,,141975288,
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Bladedancer's Armor Kit,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Sinful Gladiator's Guard,,179209063,
Wing Commander's Helmet,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Hyperlight Band,Ritualist's Treasured Ring,Darkmoon Deck: Voracity,Splintered Heart of Al'ar,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Lightbringer,162993089,Precious' Ribbon
Oversized Centurion Helm,Muckformed Chain Choker,Prankster's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Renowned Guild Tabard,197716879,Master Builder's Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Waylight Defender,Army of the Light Tabard,169164250,
Sinful Gladiator's Plate Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Ardent Sunstar Signet,Gluttonous Spike,Stone Legion Heraldry,Blighted Margrave's Cloak,Gorestained Cleaver,Burden of the Protectorate,,154525526,Pink Mageweave Shirt
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Sinful Gladiator's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Sinful Gladiator's Cloak,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,149803229,
Shadowghast Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Ritual Commander's Ring,Blood-Spattered Scale,Stone Legion Heraldry,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Argent Crusader's Tabard,94673446,Last Season's Shirt
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Stone Legion Heraldry,Phial of Putrefaction,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,162505834,Master Builder's Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,Guild Tabard,135982257,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Splintered Heart of Al'ar,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,,176473196,
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Decadent Nathrian Shawl,Sophisticated Bonecracker,Builwark of the Stone Legion,,148537424,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Death God's Signet,Blood-Spattered Scale,Phial of Putrefaction,Cowled Batwing Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,188533164,Acolyte's Shirt
Shadowghast Helm,Muckformed Chain Choker,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Anima Field Emitter,Inscrutable Quantum Device,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Lightbringer,164541110,Last Season's Shirt
Wrathbark Greathelm,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Shadowghast Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Acidslough Bulwark,Tabard of the Zandalari,194919164,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Bilgewater Cartel Tabard,196180963,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Shadowghast Ring,Signet of the False Accuser,Slimy Consumptive Organ,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Sinsmasher,Elysian Sentinel's Aegis,,166646735,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Muckwallow Stompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,144912943,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Stormwind Tabard,195516303,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Bloodoath Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,Silvermoon City Tabard,117708632,Recruit's Shirt
Shadowghast Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Halkias's Towering Pillars,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Sinful Gladiator's Badge of Ferocity,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of Frost,110762455,
Plague Handler's Greathelm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Dreadfire Vessel,Splintered Heart of Al'ar,Grim-Veiled Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Tabard of Brute Force,68759686,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Ritualist's Treasured Ring,Sanguine Vintage,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Zandalari,202618704,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,193054276,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Anima Field Emitter,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Gorestained Cleaver,Sinful Gladiator's Guard,,154405274,
Shadowghast Helm,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Hyperlight Band,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Supercollider,Encrusted Canopic Lid,Court of Harvesters Tabard,163109279,White Swashbuckler's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Macabre Sheet Music,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Sophisticated Bonecracker,Barricade of the Endless Empire,,22721870,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Muckwallow Stompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Hyperlight Band,Gluttonous Spike,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,,121652165,Ebon Filigreed Doublet
Plague Handler's Greathelm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Dreadfire Vessel,Inscrutable Quantum Device,Blighted Margrave's Cloak,"Zin'khas, Blade of the Fallen God",,Guild Tabard,163972272,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,Talanji's Expedition Tabard,102467301,Initiate's Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Shadowghast Ring,Stone Legion Heraldry,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Orgrimmar Tabard,173609781,
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Shadowghast Sabatons,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Renowned Guild Tabard,192141877,
