Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Rampaging Giant's Chestplate,Binding of Warped Desires,Sinful Gladiator's Plate Wargreaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Bladedancer's Armor Kit,Slimy Consumptive Organ,Sinful Gladiator's Cloak,Sinful Gladiator's Hacker,Elysian Sentinel's Aegis,Tabard of the Shattered Sun,154706215
Plague Handler's Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Sinful Gladiator's Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Stone Legion Heraldry,Grim-Veiled Cape,Axe of the Deadgrove,Builwark of the Stone Legion,Stormwind Tabard,243322012
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Spare Meat Hook,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,90960630
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Twisted Witherroot Band,Arachnid Cipher Ring,Decanter of Anima-Charged Winds,Memory of Past Sins,Mantle of Manifest Sins,Sophisticated Bonecracker,Encrusted Canopic Lid,Renowned Guild Tabard,79554345
Sinful Aspirant's Plate Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Shadowghast Armguards,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Sinful Gladiator's Ring,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Medallion,Cloak of Coordination,Sophisticated Bonecracker,Sinful Aspirant's Barrier,Orgrimmar Tabard,173048490
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Member's Shirt,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Gluttonous Spike,Inscrutable Quantum Device,Crest of the Legionnaire General,Axe of the Deadgrove,Encrusted Canopic Lid,Renowned Guild Tabard,149110157
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Wound Dressing,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Death God's Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Renowned Guild Tabard,107295428
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Arachnid Cipher Ring,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Chyrus's Crest of Hope,Tabard of the Ascended,127782148
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Dread Sentinel's Ebony Greatboots,Hellhound Cuffs,Gauntlets of the Iron Furnace,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Inscrutable Quantum Device,Bladedancer's Armor Kit,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,,197388623
Wing Commander's Helmet,Sinful Gladiator's Necklace,Selfless Collector's Spaulders,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Selfless Collector's Wristguards,Sinful Gladiator's Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Darkmoon Deck: Voracity,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,137493941
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Red Swashbuckler's Shirt,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fogweaver Gauntlets,Bloodoath Signet,Death God's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,,147315390
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Signet of the False Accuser,Darkmoon Deck: Voracity,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,Silvermoon City Tabard,176806731
Shadowghast Helm,Charm of Eternal Winter,Vile Butcher's Pauldrons,Artisan Officer's Shirt,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Twisted Witherroot Band,Viscera of Coalesced Hatred,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Axe of the Deadgrove,Kudebeh's Remarkable Targe,,158150437
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritual Bone Band,Overwhelming Power Crystal,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,122898279
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Gorgeous Blouse,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Ardent Sunstar Signet,Twisted Witherroot Band,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Lightbringer,154240765
Plague Handler's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Arachnid Cipher Ring,Ring of Perpetual Conflict,Pulsating Stoneheart,Decanter of Anima-Charged Winds,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,156001148
Helm of the Faceless,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,,Chestplate of Vicious Potency,Scarred Bloodbound Girdle,Frostplate Greaves,Valinor's Ground Pounders,Shadowghast Armguards,Gloves of the Pythonic Guardian,Ritual Bone Band,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Tabard of the Argent Crusade,173390509
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Bloodoath Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,119373336
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Sinful Gladiator's Plate Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Twisted Witherroot Band,Band of the Risen Bonelord,Bladedancer's Armor Kit,Pulsating Stoneheart,Sinful Gladiator's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Green Trophy Tabard of the Illidari,161535319
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,Fashionable Undershirt,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Decadent Nathrian Shawl,Axe of the Deadgrove,Kudebeh's Remarkable Targe,,150189870
Wing Commander's Helmet,Sinful Gladiator's Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Valinor's Ground Pounders,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Bargast's Leash,Sinful Gladiator's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Hellscream's Reach Tabard,172770813
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Ooze-Soaked Shirt,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Sanguine Vintage,Anima Field Emitter,Crest of the Legionnaire General,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Zandalari,161428164
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Tabard of the Ascended,154874705
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Irradiated Undercoat,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Hellhound Cuffs,Fleshfused Crushers,Arachnid Cipher Ring,Signet of the False Accuser,Overwhelming Power Crystal,Gluttonous Spike,Cowled Batwing Cloak,Amarth's Spellblade,Barricade of the Endless Empire,,147944709
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Precious' Ribbon,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Sinful Gladiator's Drape,Meditation's Muse,Acidslough Bulwark,Tabard of the Ascended,165593113
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Signet of the False Accuser,Fleshfused Circle,Anima Field Emitter,Stone Legion Heraldry,Drape of Twisted Loyalties,Gorestained Cleaver,Elysian Sentinel's Aegis,,118699248
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,,70098149
Diadem of Imperious Desire,Azure-Venom Choker,Epaulettes of Overwhelming Force,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,,163266271
Wing Commander's Helmet,Muckformed Chain Choker,Sinful Gladiator's Plate Pauldrons,Fashionable Undershirt,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Death God's Signet,Bloodoath Signet,Anima Field Emitter,Inscrutable Quantum Device,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of Therazane,156027028
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fogweaver Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Phial of Putrefaction,Splintered Heart of Al'ar,Grim-Veiled Cape,Sinful Gladiator's Swordbreaker,Barricade of the Endless Empire,,160425695
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,96119911
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Gormshell Greaves,Sinful Gladiator's Plate Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Ascended,175409092
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Sinful Gladiator's Guard,,175004343
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Ritual Commander's Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Engorged Worm Smasher,Sylvan Whiteshield,,117244225
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Desecrated Seaweed Shirt,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Anima Field Emitter,Gluttonous Spike,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,92079689
Diadem of Imperious Desire,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Gorestained Cleaver,Acidslough Bulwark,,242639633
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,164118182
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Blue Linen Shirt,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Chyrus's Crest of Hope,Tabard of Brute Force,132808414
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,226355394
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Irradiated Undercoat,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,162452703
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Bone Band,Death God's Signet,Bladedancer's Armor Kit,Slimy Consumptive Organ,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,167292382
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,106250238
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Wraps of the Blood-Soaked Brawler,Selfless Collector's Chestplate,Stonebark Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Sinful Gladiator's Badge of Ferocity,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,95546694
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Gauntlets of the Iron Furnace,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Inscrutable Quantum Device,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,Silvermoon City Tabard,166027883
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Baetheas' Ironclad Warboots,Hellhound Cuffs,Distorted Construct's Gauntlets,Hyperlight Band,Shadowghast Ring,Anima Field Emitter,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Supercollider,Chyrus's Crest of Hope,,79979616
Shadowghast Helm,Trailspinner Pendant,Prankster's Pauldrons,,Rampaging Giant's Chestplate,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,176252798
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,189585324
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Decadent Nathrian Shawl,Gorestained Cleaver,Acidslough Bulwark,Renowned Guild Tabard,246596315
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Shadowghast Ring,Arachnid Cipher Ring,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,Purple Trophy Tabard of the Illidari,137839669
Darkfrost Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Baetheas' Ironclad Warboots,Hellhound Cuffs,Hardened Castle Crushers,Shadowghast Ring,Ring of Perpetual Conflict,Splintered Heart of Al'ar,Macabre Sheet Music,Blighted Margrave's Cloak,Sacred Sparrer's Edge,Chyrus's Crest of Hope,,166936870
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Artisan Officer's Shirt,Sinful Gladiator's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Skulker's Wing,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,Orgrimmar Tabard,63391078
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Bloodoath Signet,Splintered Heart of Al'ar,Slimy Consumptive Organ,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Ascended,91285495
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Wraps of the Blood-Soaked Brawler,Dread Sentinel's Ebony Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Hardened Castle Crushers,Bloodoath Signet,Shadowghast Ring,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,Tabard of the Lightbringer,61793284
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Signet of the False Accuser,Hyperlight Band,Splintered Heart of Al'ar,Slimy Consumptive Organ,Crest of the Legionnaire General,Gorestained Cleaver,Encrusted Canopic Lid,,77877412
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Red Lumberjack Shirt,Sinful Gladiator's Plate Chestguard,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Gauntlets,Stitchflesh's Misplaced Signet,Sprigthistle Loop,Sinful Aspirant's Insignia of Alacrity,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Acidslough Bulwark,Tabard of the Lightbringer,147578997
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Common White Shirt,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Arachnid Cipher Ring,Sinful Aspirant's Badge of Ferocity,Anima Field Emitter,Shroud of the Penitent,Engorged Worm Smasher,Encrusted Canopic Lid,,117126099
Plague Handler's Greathelm,Sinful Gladiator's Amulet,Epaulettes of Overwhelming Force,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Wargreaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Shadowghast Ring,Hyperlight Band,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,116700653
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,,Sapsteel Breastplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ritualist's Treasured Ring,Band of the Risen Bonelord,Gluttonous Spike,Blood-Spattered Scale,Grim-Veiled Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,,177339618
Darkfrost Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,,Rampaging Giant's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Shadowghast Ring,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,64383491
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Irradiated Undercoat,Selfless Collector's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Sapsteel Sabatons,Shoulderblade Vambraces,Colossal Plate Gauntlets,Death God's Signet,Shadowghast Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,,155718561
Wing Commander's Helmet,Trailspinner Pendant,Vile Butcher's Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Pit Fighter's Wristguards,Shadowghast Gauntlets,Arachnid Cipher Ring,Death God's Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,,149225268
