Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Darkfrost Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Hardened Castle Crushers,Death God's Signet,Shadowghast Ring,Pulsating Stoneheart,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,185287189,,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,107907348,Sightless Mantle,Stormwind Tabard
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Bargast's Leash,Gluttonous Spike,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,175959101,,Tabard of the Ascended
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Pulsating Stoneheart,Blighted Margrave's Cloak,Gorestained Cleaver,Encrusted Canopic Lid,160056280,Squire's Shirt,Argent Crusader's Tabard
Darkfrost Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,160367283,,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,149529118,,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,93539639,,Renowned Guild Tabard
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,124422982,,Orgrimmar Tabard
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Bone Band,Blood-Spattered Scale,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sinsmasher,Sinful Gladiator's Guard,20670128,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Ritual Bone Band,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinsmasher,Sinful Gladiator's Guard,215318165,Brown Linen Shirt,Stormwind Tabard
Wing Commander's Helmet,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Anima Field Emitter,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,58530031,Fashionable Undershirt,Tabard of the Lightbringer
Wing Commander's Helmet,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,107144363,,Nightfallen Tabard
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Pulsating Stoneheart,Cowled Batwing Cloak,Ascended Gladius of Glory,Acidslough Bulwark,129841285,Undisputed Champion's Shirt,Argent Crusader's Tabard
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,172826969,,Tabard of the Ascended
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,120554741,,Tabard of the Ascended
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Ring of Perpetual Conflict,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,174072900,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Anima Field Emitter,Cowled Batwing Cloak,Meditation's Muse,Encrusted Canopic Lid,166626360,,
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Band of the Risen Bonelord,Blood-Spattered Scale,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Gorestained Cleaver,Elysian Sentinel's Aegis,109768936,,
Diadem of Imperious Desire,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Shadowghast Ring,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Medallion,Sinful Gladiator's Drape,Sophisticated Bonecracker,Sinful Gladiator's Guard,174855508,Sleeveless T-Shirt,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Shadowghast Ring,Ritual Bone Band,Blood-Spattered Scale,Inscrutable Quantum Device,Decadent Nathrian Shawl,Sophisticated Bonecracker,Barricade of the Endless Empire,5818326,Threads of Tirion,
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Twisted Witherroot Band,Arachnid Cipher Ring,Pulsating Stoneheart,Viscera of Coalesced Hatred,Sinful Gladiator's Drape,Axe of the Deadgrove,Encrusted Canopic Lid,100904572,Stormwind Doublet,Court of Harvesters Tabard
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Queensguard's Vigil,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,158992537,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Drape of Twisted Loyalties,Sophisticated Bonecracker,Encrusted Canopic Lid,1644249,,Tabard of the Lightbringer
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinsmasher,Sinful Gladiator's Guard,141110036,,
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Entwined Gorger Tendril,Band of the Risen Bonelord,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,166472207,,
Diadem of Imperious Desire,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Gorestained Cleaver,Acidslough Bulwark,242639633,,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Bloodoath Signet,Stone Legion Heraldry,Spare Meat Hook,Mantle of Manifest Sins,Gorestained Cleaver,Acidslough Bulwark,175998785,,
Darkfrost Helmet,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Death God's Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Stonewrought Gargoyles Barrier,157472178,,Tabard of the Scarlet Crusade
