Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Drape of Twisted Loyalties,Sophisticated Bonecracker,Chyrus's Crest of Hope,,176515686
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Precious' Ribbon,Chestplate of Titanic Fury,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Gloves of the Pythonic Guardian,Hyperlight Band,Death God's Signet,Bargast's Leash,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,Renowned Guild Tabard,245172483
Shadowghast Helm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,,98593662
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Ascended,138066989
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Hyperlight Band,Stone Legion Heraldry,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,154149298
Darkfrost Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Gluttonous Spike,Blood-Spattered Scale,Blighted Margrave's Cloak,Xandria's Kopis of Courage,Barricade of the Endless Empire,,154525486
Shadowghast Helm,Noble's Birthstone Pendant,Tabone's Branded Pauldrons,,Breastplate of Fatal Contrivances,Stonebark Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Death God's Signet,Band of the Risen Bonelord,Stone Legion Heraldry,Pulsating Stoneheart,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,97311120
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Dread Sentinel's Ebony Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Colossal Plate Gauntlets,Bloodoath Signet,Signet of the False Accuser,Blood-Spattered Scale,Gluttonous Spike,Cloak of Enveloping Manifestations,Supercollider,Barricade of the Endless Empire,Renowned Guild Tabard,152287332
Wrathbark Greathelm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Sinful Gladiator's Emblem,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Stormwind Tabard,191495339
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Bloodoath Signet,Viscera of Coalesced Hatred,Skulker's Wing,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Lightforged Tabard,154492507
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Fleshfused Circle,Inscrutable Quantum Device,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Chyrus's Crest of Hope,,173025872
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Bloodoath Signet,Gluttonous Spike,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,Stormwind Tabard,176464674
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Hardened Castle Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Sanguine Vintage,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,,118927204
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Arachnid Cipher Ring,Splintered Heart of Al'ar,Gluttonous Spike,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of the Ascended,177603671
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Ebon Filigreed Shirt,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Fleshfused Circle,Decanter of Anima-Charged Winds,Pulsating Stoneheart,Drape of Twisted Loyalties,Sinsmasher,Elysian Sentinel's Aegis,Tabard of the Ascended,210015550
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Binding of Warped Desires,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Sanguine Vintage,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Chyrus's Crest of Hope,,157529106
Shadowghast Helm,Noble's Birthstone Pendant,Prankster's Pauldrons,Croc-Tooth Harness,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Ardent Sunstar Signet,Darkmoon Deck: Indomitable,Pulsating Stoneheart,Decadent Nathrian Shawl,Gorestained Cleaver,Barricade of the Endless Empire,Guild Tabard,151301209
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,93906817
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Crest of the Legionnaire General,Supercollider,Encrusted Canopic Lid,,176205827
Darkfrost Helmet,Azure-Venom Choker,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Signet of the False Accuser,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Scithewood Scepter,Elysian Sentinel's Aegis,Tabard of the Lightbringer,160134654
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Anima Field Emitter,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Barbed-Edge of the Stone Legion,Acidslough Bulwark,Tabard of the Lightbringer,156761006
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,,160623118
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Scarlet Filigreed Shirt,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Wakener's Frond,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,,72111556
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Common White Shirt,Chestplate of the March Warden,Shadowghast Waistguard,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Barbed-Edge of the Stone Legion,Sinful Gladiator's Redoubt,Argent Crusader's Tabard,175435812
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,,153391084
Sinful Gladiator's Plate Helm,Trailspinner Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sinful Gladiator's Plate Stompers,Sinful Gladiator's Plate Wristguards,Distorted Construct's Gauntlets,Bloodoath Signet,Fleshfused Circle,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,195345749
Shadowghast Helm,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,103213339
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Ebon Filigreed Shirt,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Ritual Commander's Ring,Spare Meat Hook,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Supercollider,Chyrus's Crest of Hope,Tabard of the 7th Legion,187877797
Diadem of Imperious Desire,Noble's Birthstone Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,159310883
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Stormwind Doublet,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Sinsmasher,Acidslough Bulwark,,116830569
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Sinful Gladiator's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Sinful Gladiator's Cloak,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,149803229
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Wraps of the Blood-Soaked Brawler,Chestplate of the March Warden,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Shieldguard's Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Slimy Consumptive Organ,Anima Field Emitter,Sinful Gladiator's Greatcloak,Sophisticated Bonecracker,Sinful Aspirant's Barrier,Argent Crusader's Tabard,119308554
Sinful Gladiator's Plate Helm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Antiseptic-Soaked Dressing,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Girdle,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Twisted Witherroot Band,Arachnid Cipher Ring,Gluttonous Spike,Blood-Spattered Scale,Mantle of Manifest Sins,Ascended Gladius of Glory,Sinful Gladiator's Guard,Tabard of the Argent Crusade,135129284
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Fogweaver Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,,175066685
Selfless Collector's GreatHelm,Muckformed Chain Choker,Shadowghast Pauldrons,Antiseptic-Soaked Dressing,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Hellhound Cuffs,Selfless Collector's Gauntlets,Death God's Signet,Hyperlight Band,Inscrutable Quantum Device,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,Gilneas Tabard,122660656
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Sinful Gladiator's Ring,Slimy Consumptive Organ,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,173903227
Iron Riveted War Helm,Sinful Gladiator's Necklace,Dread Sentinel's Ebony Spaulders,Stormwind Doublet,Valorous Aegis Breastplate,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Pulsating Stoneheart,Overwhelming Power Crystal,Decadent Nathrian Shawl,Gorestained Cleaver,Sinful Gladiator's Redoubt,Tushui Tabard,196676939
Wing Commander's Helmet,Muckformed Chain Choker,Dread Sentinel's Ebony Spaulders,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Dread Sentinel's Ebony Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Shadowghast Ring,Hyperlight Band,Darkmoon Deck: Indomitable,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Orgrimmar Tabard,156693554
Shadowghast Helm,Charm of Eternal Winter,Selfless Collector's Spaulders,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Selfless Collector's Gauntlets,Ritual Bone Band,Arachnid Cipher Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Mantle of Manifest Sins,Sinsmasher,Barricade of the Endless Empire,Renowned Guild Tabard,132792657
Sinful Gladiator's Plate Helmet,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Golden Filigreed Doublet,Shadowghast Breastplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Sinful Gladiator's Ring,Overwhelming Power Crystal,Darkmoon Deck: Indomitable,Sinful Gladiator's Drape,Sophisticated Bonecracker,Sinful Gladiator's Guard,,170219173
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sylvan Whiteshield,,107951629
Shadowghast Helm,Noble's Birthstone Pendant,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Bloodoath Signet,Pulsating Stoneheart,Darkmoon Deck: Indomitable,Mantle of Manifest Sins,Sophisticated Bonecracker,Kudebeh's Remarkable Targe,,63532657
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Sleeveless T-Shirt,Abdominal Securing Chestguard,Stonebark Girdle,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Gauntlets,Ritual Bone Band,Sinful Gladiator's Ring,Anima Field Emitter,Spare Meat Hook,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,,140030797
Selfless Collector's GreatHelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,Ironforge Tabard,127758093
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Sinful Aspirant's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Encrusted Canopic Lid,,134874515
Wing Commander's Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,Fashionable Undershirt,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Sinful Gladiator's Signet,Bloodoath Signet,Darkmoon Deck: Voracity,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Shawl,Sophisticated Bonecracker,Sinful Gladiator's Guard,Tabard of Frost,166659456
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Anima Field Emitter,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Illustrious Guild Tabard,193519595
Oversized Centurion Helm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Captain Sanders' Shirt,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Ritual Commander's Ring,Stone Legion Heraldry,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,Ogri'la Tabard,197040220
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ardent Sunstar Signet,Ritualist's Treasured Ring,Inscrutable Quantum Device,Anima Field Emitter,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,,161702805
Wing Commander's Helmet,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Artisan Officer's Shirt,Shadowghast Breastplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Ritual Commander's Ring,Sinful Gladiator's Medallion,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,,164020040
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Last Season's Shirt,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Sinful Aspirant's Relentless Brooch,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Tabard of the Lightbringer,155554810
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Red Linen Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Sapsteel Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Ritual Bone Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,93285717
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ring of Perpetual Conflict,Shadowghast Ring,Inscrutable Quantum Device,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sinsmasher,Sylvan Whiteshield,Stormwind Tabard,183554794
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Anima Field Emitter,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,,187022384
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Red Swashbuckler's Shirt,Carapace of Imbibed Flame,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Gluttonous Spike,Slimy Consumptive Organ,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Stormwind Tabard,146092653
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Shieldguard's Vambraces,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Gluttonous Spike,Pulsating Stoneheart,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,187765254
Oversized Centurion Helm,Muckformed Chain Choker,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Ritual Commander's Ring,Twisted Witherroot Band,Slimy Consumptive Organ,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Encrusted Canopic Lid,Tabard of the Lightbringer,216309744
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Red Martial Shirt,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Bloodoath Signet,Death God's Signet,Stone Legion Heraldry,Gluttonous Spike,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Champions of Azeroth Tabard,136099503
Darkfrost Helmet,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,,Breastplate of Cautious Calculation,Binding of Warped Desires,Sinful Aspirant's Plate Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Fallen Templar's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,103596091
Wing Commander's Helmet,Azure-Venom Choker,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Shieldguard's Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Shadowghast Ring,Arachnid Cipher Ring,Darkmoon Deck: Indomitable,Macabre Sheet Music,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,Illustrious Guild Tabard,139561810
