Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Conqueror's Aegis Faceguard,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Frostplate Greaves,Selfless Collector's Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Arachnid Cipher Ring,Decanter of Anima-Charged Winds,Gluttonous Spike,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,157471519,,
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Shadowghast Gauntlets,Entwined Gorger Tendril,Most Regal Signet of Sire Denathrius,Stone Legion Heraldry,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Bulwark of the Unbowed,246978378,,Renowned Guild Tabard
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Boots of the Underdweller,Reality-Shatter Vambraces,Gauntlets of Ruthless Reprisal,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Supercollider,Duskwarder Shield,244551010,,Tabard of the Ascended
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Ascended Gladius of Glory,Elysian Sentinel's Aegis,154874705,,Tabard of the Ascended
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Shieldguard's Breastplate,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,167050501,Fashionable Undershirt,Tabard of the Lightbringer
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Aspirant's Ring,Sinful Gladiator's Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,176228063,,Tabard of the Zandalari
Sinful Gladiator's Plate Helm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Shadowghast Breastplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Wristguards,Fogweaver Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Medallion,Shroud of the Penitent,Sinful Aspirant's Sword,Elysian Sentinel's Aegis,189890155,Precious' Ribbon,Tabard of the Lightbringer
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Bracers of the Tenebrous Retinue,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,128486441,,Champions of Azeroth Tabard
Dreadguard's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Valorous Aegis Breastplate,Girdle of the Soulflayer,Gormshell Greaves,Valinor's Ground Pounders,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Shadowghast Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Shawl of the Shattered Giant,Engorged Worm Smasher,Sylvan Whiteshield,140898780,,Tabard of the Voldunai
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Chestplate of the March Warden,Shadowghast Waistguard,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Inscrutable Quantum Device,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Gorestained Cleaver,Encrusted Canopic Lid,149084151,,Tabard of the Ascended
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Builwark of the Stone Legion,103335530,,Guild Tabard
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Shadowghast Ring,Anima Field Emitter,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Gorestained Cleaver,Sylvan Whiteshield,159683714,,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Hardened Castle Crushers,Shadowghast Ring,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Pulsating Stoneheart,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,153300888,Artisan Officer's Shirt,
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Dread Sentinel's Ebony Grips,Band of the Risen Bonelord,Entwined Gorger Tendril,Inscrutable Quantum Device,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Supercollider,Barricade of the Endless Empire,47603740,Artisan Officer's Shirt,Renowned Guild Tabard
Diadem of Imperious Desire,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Gluttonous Spike,Crest of the Legionnaire General,Supercollider,Chyrus's Crest of Hope,190796848,,
Selfless Collector's GreatHelm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Shadowghast Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Fleshfused Circle,Signet of the False Accuser,Splintered Heart of Al'ar,Slimy Consumptive Organ,Sinful Aspirant's Drape,Supercollider,Elysian Sentinel's Aegis,85093715,Gorgeous Blouse,Argent Crusader's Tabard
Shadowghast Helm,Sinful Aspirant's Necklace,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Wargreaves,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Guilewind Stone Talons,Sinful Aspirant's Ring,Signet of the False Accuser,Sinful Gladiator's Medallion,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Sinful Aspirant's Sword,Elysian Sentinel's Aegis,161635278,,Ironforge Tabard
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Boots of the Underdweller,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Inscrutable Quantum Device,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,163424202,Blue Linen Shirt,Tabard of the Dark Iron
Darkfrost Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Legplates of Flourishing Resolve,Stoneguard Attendant's Boots,Horologist's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Entwined Gorger Tendril,Pulsating Stoneheart,Spare Meat Hook,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,116392921,,Silvermoon City Tabard
Wing Commander's Helmet,Chain of the Purpose-Bound,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Bladedancer's Armor Kit,Macabre Sheet Music,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Duskwarder Shield,158153779,,
Shadowghast Helm,Sinful Gladiator's Amulet,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Ardent Sunstar Signet,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Supercollider,Sinful Gladiator's Redoubt,160839439,Red Linen Shirt,Tabard of the Wyrmrest Accord
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Slimy Consumptive Organ,Hymnal of the Path,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,197340370,Red Lumberjack Shirt,Lightforged Tabard
Shadowghast Helm,Sinful Gladiator's Necklace,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Guilewind Stone Talons,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Drape of Twisted Loyalties,Engorged Worm Smasher,Elysian Sentinel's Aegis,185742940,,
Plague Handler's Greathelm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Ceremonial Parade Legguards,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Death God's Signet,Sinful Gladiator's Ring,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Sinful Gladiator's Swordbreaker,Stonewrought Gargoyles Barrier,69764442,,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Aspirant's Plate Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,161872039,Sleeveless T-Shirt,Tabard of the Ascended
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Sanguine Vintage,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,143792619,Artisan Officer's Shirt,Tabard of the Wild Hunt
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,154223021,,Tabard of the Ascended
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Death God's Signet,Bloodoath Signet,Blood-Spattered Scale,Wakener's Frond,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,156067386,Precious' Ribbon,Gilneas Tabard
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Band of the Risen Bonelord,Blood-Spattered Scale,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Gorestained Cleaver,Elysian Sentinel's Aegis,109768936,,
Shadowghast Helm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Sanguine Vintage,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,111467178,Yellow Lumberjack Shirt,Blood Knight Tabard
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Ardent Sunstar Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,182477163,,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,177388611,Scarlet Filigreed Shirt,Guild Tabard
Wrathbark Greathelm,Muckformed Chain Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,131433546,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Splintered Heart of Al'ar,Darkmoon Deck: Voracity,Drape of Twisted Loyalties,Supercollider,Encrusted Canopic Lid,135460264,,Silvermoon City Tabard
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Death God's Signet,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Shroud of the Penitent,Sophisticated Bonecracker,Barricade of the Endless Empire,163875207,,Ironforge Tabard
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Twisted Witherroot Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Dreadfire Vessel,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,243217952,Fashionable Undershirt,Tabard of the Ascended
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Essence Extractor,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Axe of the Deadgrove,Builwark of the Stone Legion,125761078,Precious' Ribbon,
Wrathbark Greathelm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,167252958,,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Bloodoath Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,169685328,,Renowned Guild Tabard
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Viscera of Coalesced Hatred,Pulsating Stoneheart,Dealer Xy'exa's Cape,Supercollider,Barricade of the Endless Empire,160130639,,Tabard of the Zandalari
Plague Handler's Greathelm,Trailspinner Pendant,Selfless Collector's Spaulders,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Death God's Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Encrusted Canopic Lid,113341170,,Tabard of the Ebon Blade
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Slimy Consumptive Organ,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,102719735,Dark Silk Shirt,
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Fleshfused Circle,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,94035562,,
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Hardened Castle Crushers,Signet of the False Accuser,Band of the Risen Bonelord,Sanguine Vintage,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,154272059,Sightless Mantle,Court of Harvesters Tabard
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,157131521,Fashionable Undershirt,Tabard of the Lightbringer
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Hyperlight Band,Pulsating Stoneheart,Bargast's Leash,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,165419055,,Lightforged Tabard
Diadem of Imperious Desire,Azure-Venom Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Death God's Signet,Ritual Bone Band,Pulsating Stoneheart,Darkmoon Deck: Indomitable,Decadent Nathrian Shawl,Supercollider,Acidslough Bulwark,166884939,,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sapsteel Breastplate,Scarred Bloodbound Girdle,Dread Sentinel's Ebony Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Fleshfused Circle,Death God's Signet,Viscera of Coalesced Hatred,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,148579723,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Bloodoath Signet,Pulsating Stoneheart,Stone Legion Heraldry,Dealer Xy'exa's Cape,Axe of the Deadgrove,Sinful Gladiator's Guard,158675554,,
Plague Handler's Greathelm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Ritual Commander's Ring,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Sinful Gladiator's Shillelagh,Sinful Gladiator's Bulwark,189715240,Squire's Shirt,Tabard of the Lightbringer
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,150754618,,Tabard of the Ascended
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Signet of the False Accuser,Entwined Gorger Tendril,Gluttonous Spike,Blood-Spattered Scale,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,134392746,,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Guilewind Stone Talons,Death God's Signet,Fleshfused Circle,Gluttonous Spike,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,83356950,Master Builder's Shirt,Darkspear Tabard
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sinful Gladiator's Xiphos,Sinful Aspirant's Barrier,174391675,,
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Hyperlight Band,Signet of the False Accuser,Darkmoon Deck: Indomitable,Memory of Past Sins,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,81584684,Stormwind Doublet,Stormwind Tabard
Sinful Aspirant's Plate Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Shieldguard's Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Phial of Putrefaction,Selfless Collector's Greatcloak,Axe of the Deadgrove,Acidslough Bulwark,126136509,Artisan Officer's Shirt,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Fogweaver Gauntlets,Bloodoath Signet,Fleshfused Circle,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Sylvan Whiteshield,142036456,,Illustrious Guild Tabard
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Bloodoath Signet,Fleshfused Circle,Viscera of Coalesced Hatred,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Engorged Worm Smasher,Duskwarder Shield,176171044,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Signet of the False Accuser,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,176348387,,
Dragonsteel Faceplate,Charm of Eternal Winter,Shadowghast Pauldrons,Chestplate of Vicious Potency,Waistguard of Expurged Anguish,Frostplate Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Saronite Animus Cloak,Gorestained Cleaver,Encrusted Canopic Lid,163946531,,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Selfless Collector's Greatcloak,Axe of the Deadgrove,Acidslough Bulwark,139874086,,Exodar Tabard
