Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,125478123,,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Selfless Collector's Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Anima Field Emitter,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,183868443,Yellow Martial Shirt,Competitor's Tabard
Casque of the Path,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Guilewind Stone Talons,Band of the Risen Bonelord,Death God's Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,127143334,Antiseptic-Soaked Dressing,Tabard of the Lightbringer
Wing Commander's Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Guilewind Stone Talons,Entwined Gorger Tendril,Ritual Bone Band,Bladedancer's Armor Kit,Spare Meat Hook,Blighted Margrave's Cloak,Sinful Gladiator's Hacker,Encrusted Canopic Lid,89616186,,Tushui Tabard
Oversized Centurion Helm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Shieldguard's Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Anima Field Emitter,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Mace of Emberwrath,Elysian Sentinel's Aegis,159439575,,
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Stonewrought Armplates,Shadowghast Gauntlets,Arachnid Cipher Ring,Hyperlight Band,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Cowled Batwing Cloak,Axe of the Deadgrove,Waylight Defender,244345848,,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Dragonslayer's Brace,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Entwined Gorger Tendril,Death God's Signet,Darkmoon Deck: Indomitable,Sinful Gladiator's Insignia of Alacrity,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Shieldwall of the Breaker,131260057,Paper Shirt,Argent Crusader's Tabard
Wing Commander's Helmet,Noble's Birthstone Pendant,Sapsteel Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Arachnid Cipher Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Gast's Cloak of Compression,Ascended Gladius of Glory,Kudebeh's Remarkable Targe,190038321,Artisan Officer's Shirt,Renowned Guild Tabard
Casque of the Path,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Darkmoon Deck: Indomitable,Gluttonous Spike,Blighted Margrave's Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,131003596,,
Plague Handler's Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Gluttonous Spike,Splintered Heart of Al'ar,Grim-Veiled Cape,Supercollider,Elysian Sentinel's Aegis,130892792,Artisan Officer's Shirt,Tabard of the Lightbringer
Selfless Collector's GreatHelm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Sinful Gladiator's Ring,Shadowghast Ring,Pulsating Stoneheart,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Engorged Worm Smasher,Sylvan Whiteshield,198847971,Precious' Ribbon,
Plague Handler's Greathelm,Trailspinner Pendant,Steelcore Shoulders,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Shieldguard's Vambraces,Hardened Castle Crushers,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Barricade of the Endless Empire,102037219,,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Dread Sentinel's Ebony Spaulders,Abdominal Securing Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Dread Sentinel's Ebony Grips,Shadowghast Ring,Twisted Witherroot Band,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Honortoll Gavel,Kudebeh's Remarkable Targe,168834770,,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Shadowghast Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,243300096,,
Queensguard Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Queensguard Chestplate,Stoic Guardsman's Belt,Amber-Plated Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Ritual Bone Band,Blood-Spattered Scale,Slimy Consumptive Organ,Shroud of the Penitent,Sinful Gladiator's Xiphos,Acidslough Bulwark,71417082,Sharkskin Tunic,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Viscera of Coalesced Hatred,Stone Legion Heraldry,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,182510604,Antiseptic-Soaked Dressing,Tabard of the Ascended
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Anima Field Emitter,Stone Legion Heraldry,Crest of the Legionnaire General,Sinsmasher,Encrusted Canopic Lid,155940010,Precious' Ribbon,Scryers Tabard
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Bracers of the Tenebrous Retinue,Colossal Plate Gauntlets,Death God's Signet,Hyperlight Band,Dreadfire Vessel,Gluttonous Spike,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,89606539,,
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Hardened Castle Crushers,Arachnid Cipher Ring,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Gluttonous Spike,Dealer Xy'exa's Cape,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,6042049,,Tabard of the Lightbringer
Darkfrost Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Sanguine Vintage,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,158097496,,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Bloodoath Signet,Signet of the False Accuser,Overwhelming Power Crystal,Blood-Spattered Scale,Decadent Nathrian Shawl,Supercollider,Sylvan Whiteshield,154012532,Artisan Officer's Shirt,Tabard of the Ebon Blade
Wing Commander's Helmet,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Shadowghast Armguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,149431574,,Tabard of the Honorbound
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Hyperlight Band,Bladedancer's Armor Kit,Slimy Consumptive Organ,Sinful Gladiator's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,166344064,Artisan Officer's Shirt,Tabard of the Explorer
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,158311249,,Purple Trophy Tabard of the Illidari
Wing Commander's Helmet,Azure-Venom Choker,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Shadowghast Armguards,Fleshfused Crushers,Sinful Gladiator's Ring,Sinful Gladiator's Signet,Splintered Heart of Al'ar,Sanguine Vintage,Cowled Batwing Cloak,Supercollider,Sinful Gladiator's Guard,118130343,Fashionable Undershirt,Tabard of the Honorbound
Casque of the Path,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Ritual Bone Band,Decanter of Anima-Charged Winds,Stone Legion Heraldry,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,176027966,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,196969136,,
Wrathbark Greathelm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Gast's Cloak of Compression,Sophisticated Bonecracker,Encrusted Canopic Lid,151355506,,Huojin Tabard
Casque of the Path,Gaiazelle's Spiked Collar,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Shadowghast Ring,Signet of the False Accuser,Darkmoon Deck: Indomitable,Bladedancer's Armor Kit,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,164506867,,Tabard of the Zandalari
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,154057664,,
Wrathbark Greathelm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Memory of Past Sins,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,147327181,,Ironforge Tabard
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Ring of Perpetual Conflict,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,68807756,,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Grim Codex,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Aspirant's Barrier,243882259,,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Macabre Sheet Music,Slimy Consumptive Organ,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,96045690,,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Chestplate of Vicious Potency,Shadowghast Waistguard,Plated Leggings of Ruination,Errant Crusader's Greaves,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Signet,Arachnid Cipher Ring,Pulsating Stoneheart,Slimy Consumptive Organ,Sinful Gladiator's Drape,Barbed-Edge of the Stone Legion,Acidslough Bulwark,125000113,,Wrynn's Vanguard Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Hyperlight Band,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,118699603,Fashionable Undershirt,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Shieldguard's Warboots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ritual Commander's Ring,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,156295926,,Alliance Tabard
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Valorous Aegis Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Anima Field Emitter,Bargast's Leash,Drape of the Lithe,Engorged Worm Smasher,Acidslough Bulwark,85178300,Precious' Ribbon,Guild Tabard
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Pulsating Stoneheart,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sophisticated Bonecracker,Elysian Sentinel's Aegis,156967572,Precious' Ribbon,Tabard of the Lightbringer
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sapsteel Sabatons,Thunderous Echo Vambraces,Dread Sentinel's Ebony Grips,Shadowghast Ring,Twisted Witherroot Band,Blood-Spattered Scale,Sinful Gladiator's Medallion,Blighted Margrave's Cloak,Supercollider,Sinful Gladiator's Redoubt,165211601,,Court of Harvesters Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,91221822,,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Boots of the Underdweller,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Inscrutable Quantum Device,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,163424202,Blue Linen Shirt,Tabard of the Dark Iron
Selfless Collector's GreatHelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Selfless Collector's Legguards,Sapsteel Sabatons,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Darkmoon Deck: Voracity,Sinful Aspirant's Insignia of Alacrity,Selfless Collector's Greatcloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,95303066,Dark Silk Shirt,Argent Crusader's Tabard
Shadowghast Helm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Ritual Bone Band,Macabre Sheet Music,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,191565766,,
Ironbark Faceguard,Charm of Eternal Winter,Prankster's Pauldrons,Unbreakable Chestguard,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Viscera of Coalesced Hatred,Pulsating Stoneheart,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,158344212,,
Wing Commander's Helmet,Sinful Aspirant's Necklace,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Shadowghast Gauntlets,Stitchflesh's Misplaced Signet,Fleshfused Circle,Slimy Consumptive Organ,Sinful Aspirant's Medallion,Drape of Twisted Loyalties,Sinful Gladiator's Swordbreaker,Kudebeh's Remarkable Targe,98873470,,Guild Tabard
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Signet of the False Accuser,Spare Meat Hook,Pulsating Stoneheart,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,174484094,,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Sinsmasher,Acidslough Bulwark,116830569,Stormwind Doublet,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,198177385,,
Diadem of Imperious Desire,Charm of Eternal Winter,Selfless Collector's Spaulders,Rampaging Giant's Chestplate,Stormtempered Girdle,Saronite Plated Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,196604496,,Alliance Tabard
Selfless Collector's GreatHelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Selfless Collector's Girdle,Selfless Collector's Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Shadowghast Ring,Death God's Signet,Hymnal of the Path,Blood-Spattered Scale,Selfless Collector's Greatcloak,Axe of the Deadgrove,Acidslough Bulwark,4656031,Antiseptic-Soaked Dressing,Tabard of the Lightbringer
Wing Commander's Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ring of Perpetual Conflict,Stone Legion Heraldry,Gluttonous Spike,Cowled Batwing Cloak,Gorestained Cleaver,Chyrus's Crest of Hope,162598756,,Lightforged Tabard
Sinful Gladiator's Plate Helm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Shadowghast Ring,Overwhelming Power Crystal,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,245747631,Common White Shirt,Orgrimmar Tabard
Wing Commander's Helmet,Sin Stained Pendant,Steelcore Shoulders,Bladesworn Harbinger's Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Hardened Castle Crushers,Ritualist's Treasured Ring,Arachnid Cipher Ring,Overwhelming Power Crystal,Wakener's Frond,Dealer Xy'exa's Cape,Sinsmasher,Barrier of the Chosen,125411949,,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Chestplate of the March Warden,Fused Bone Greatbelt,Amber-Plated Legguards,Valinor's Ground Pounders,Hellhound Cuffs,Dread Sentinel's Ebony Grips,Band of the Risen Bonelord,Ardent Sunstar Signet,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Decadent Nathrian Shawl,Sophisticated Bonecracker,Acidslough Bulwark,127462904,Precious' Ribbon,Argent Crusader's Tabard
Plague Handler's Greathelm,Sinful Aspirant's Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Signet,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Gluttonous Spike,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,194382434,,Illustrious Guild Tabard
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Hyperlight Band,Ritualist's Treasured Ring,Gluttonous Spike,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,117722728,Black Swashbuckler's Shirt,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritual Commander's Ring,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Cowled Batwing Cloak,Xandria's Kopis of Courage,Acidslough Bulwark,140167961,Fashionable Undershirt,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Hardened Castle Crushers,Chalice Noble's Signet,Fleshfused Circle,Splintered Heart of Al'ar,Gluttonous Spike,Mantle of Manifest Sins,Ascended Gladius of Glory,Gorewrought Barrier,129375929,,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Fleshfused Circle,Gluttonous Spike,Anima Field Emitter,Evernight Drape,Axe of the Deadgrove,Acidslough Bulwark,48024359,Thunder Bluff Doublet,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Entwined Gorger Tendril,Bloodoath Signet,Pulsating Stoneheart,Blood-Spattered Scale,Mantle of Manifest Sins,Gorestained Cleaver,Acidslough Bulwark,160535020,,Lightforged Tabard
