Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Azure-Venom Choker,Sinful Aspirant's Plate Shoulders,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Shadowghast Greaves,Sinful Gladiator's Plate Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Drape of Twisted Loyalties,Axe of the Deadgrove,Elysian Sentinel's Aegis,,154993531,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Hyperlight Band,Ardent Sunstar Signet,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,245567005,
Wing Commander's Helmet,Sinful Gladiator's Amulet,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Commander's Ring,Shadowghast Ring,Sinful Gladiator's Badge of Ferocity,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Gorestained Cleaver,Sinful Gladiator's Guard,Tabard of the Explorer,60936327,Ooze-Soaked Shirt
Conqueror's Aegis Faceguard,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Fleshfused Crushers,Sinful Aspirant's Ring,Ritualist's Treasured Ring,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,136765821,Artisan Officer's Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Bloodoath Signet,Hyperlight Band,Decanter of Anima-Charged Winds,Gluttonous Spike,Crest of the Legionnaire General,Barbed-Edge of the Stone Legion,Acidslough Bulwark,Tabard of the Scarlet Crusade,147680228,Fashionable Undershirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Supercollider,Elysian Sentinel's Aegis,,167234559,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Slimy Consumptive Organ,Gluttonous Spike,Crest of the Legionnaire General,Engorged Worm Smasher,Encrusted Canopic Lid,,75050430,
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Selfless Collector's Warboots,Thunderous Echo Vambraces,Hardened Castle Crushers,Hyperlight Band,Twisted Witherroot Band,Slimy Consumptive Organ,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Orgrimmar Tabard,199983208,Tailored Officer's Shirt
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Selfless Collector's Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Death God's Signet,Entwined Gorger Tendril,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,Illustrious Guild Tabard,191937889,
Sinful Gladiator's Plate Helm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Aspirant's Ring,Chalice Noble's Signet,Gluttonous Spike,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,,144463368,Fashionable Undershirt
Darkfrost Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Arachnid Cipher Ring,Ritualist's Treasured Ring,Memory of Past Sins,Gluttonous Spike,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,23124970,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Chyrus's Crest of Hope,Tabard of Brute Force,132808414,Blue Linen Shirt
Darkfrost Helmet,Sinful Gladiator's Amulet,Sinful Gladiator's Plate Pauldrons,Sinful Aspirant's Plate Chestplate,Waistguard of Expurged Anguish,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Shadowghast Armguards,Colossal Plate Gauntlets,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Sinful Gladiator's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Illustrious Guild Tabard,167145306,
Shadowghast Helm,Muckformed Chain Choker,Selfless Collector's Spaulders,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Illustrious Guild Tabard,81433540,Precious' Ribbon
Wrathbark Greathelm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Gast's Cloak of Compression,Sophisticated Bonecracker,Encrusted Canopic Lid,Huojin Tabard,151355506,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Anima Field Emitter,Gluttonous Spike,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,92079689,Desecrated Seaweed Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Muckwallow Stompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Fleshfused Circle,Stitchflesh's Misplaced Signet,Bargast's Leash,Anima Field Emitter,Blighted Margrave's Cloak,Sinsmasher,Encrusted Canopic Lid,,149443952,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Selfless Collector's Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,187669746,Captain Sanders' Shirt
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Bloodoath Signet,Stone Legion Heraldry,Spare Meat Hook,Mantle of Manifest Sins,Gorestained Cleaver,Acidslough Bulwark,,175998785,
Wrathbark Greathelm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Entwined Gorger Tendril,Hyperlight Band,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,,175069844,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stonebark Girdle,Archaedas' Lost Legplates,Errant Crusader's Greaves,Reality-Shatter Vambraces,Desm's Fistos,Death God's Signet,Signet of the False Accuser,Inscrutable Quantum Device,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinsmasher,Kudebeh's Remarkable Targe,Tabard of the Lightbringer,113597231,Precious' Ribbon
Diadem of Imperious Desire,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Twisted Witherroot Band,Splintered Heart of Al'ar,Inscrutable Quantum Device,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,Orgrimmar Tabard,157887155,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Selfless Collector's Chestplate,Ember-Scarred Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Supercollider,Elysian Sentinel's Aegis,,197238180,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Arachnid Cipher Ring,Signet of the False Accuser,Bladedancer's Armor Kit,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Unshackled,160223998,
Darkfrost Helmet,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Fleshfused Circle,Signet of the False Accuser,Splintered Heart of Al'ar,Sanguine Vintage,Grim-Veiled Cape,Stoneguard,Chyrus's Crest of Hope,Tabard of the Zandalari,149468466,
Diadem of Imperious Desire,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Aspirant's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Sinful Gladiator's Ring,Sanguine Vintage,Sinful Gladiator's Insignia of Alacrity,Mantle of Manifest Sins,Supercollider,Acidslough Bulwark,,159423076,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Arachnid Cipher Ring,Ardent Sunstar Signet,Blood-Spattered Scale,Spare Meat Hook,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,175140320,
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Overwhelming Power Crystal,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,123519101,Precious' Ribbon
Diadem of Imperious Desire,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Inscrutable Quantum Device,Splintered Heart of Al'ar,Cowled Batwing Cloak,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Tabard of the Achiever,121953897,Last Season's Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Decadent Nathrian Shawl,Axe of the Deadgrove,Chyrus's Crest of Hope,Renowned Guild Tabard,188132918,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Valinor's Ground Pounders,Pit Fighter's Wristguards,Guilewind Stone Talons,Death God's Signet,Shadowghast Ring,Blood-Spattered Scale,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,,174300660,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Hyperlight Band,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Stone Legion Heraldry,Crest of the Legionnaire General,Sacred Sparrer's Edge,Chyrus's Crest of Hope,,162906018,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Death God's Signet,Blood-Spattered Scale,Phial of Putrefaction,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,156657032,
Wrathbark Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Shadowghast Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Shroud of the Penitent,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,,77260643,Wraps of the Blood-Soaked Brawler
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Supercollider,Acidslough Bulwark,Tabard of the Ascended,29023071,Silvermoon Doublet
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Death God's Signet,Darkmoon Deck: Indomitable,Anima Field Emitter,Mantle of Manifest Sins,Sophisticated Bonecracker,Encrusted Canopic Lid,Tabard of the Explorer,193813673,
Wing Commander's Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Bargast's Leash,Gluttonous Spike,Grim-Veiled Cape,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Ascended,165496665,
Shadowghast Helm,Sinful Aspirant's Pendant,Valorous Aegis Shoulderguards,Abdominal Securing Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Sinful Aspirant's Plate Warboots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,Tabard of the Ascended,170304573,
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Selfless Collector's Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Commander's Ring,Shadowghast Ring,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,,163028861,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Hyperlight Band,Bargast's Leash,Memory of Past Sins,Mantle of Manifest Sins,Sinsmasher,Elysian Sentinel's Aegis,Tabard of the Ascended,151209614,Precious' Ribbon
Darkfrost Helmet,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Shadowghast Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Twisted Witherroot Band,Bladedancer's Armor Kit,Blood-Spattered Scale,Decadent Nathrian Shawl,Sophisticated Bonecracker,Builwark of the Stone Legion,,173241214,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sapsteel Sabatons,Hellhound Cuffs,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,164489209,
Wing Commander's Helmet,Noble's Birthstone Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Fleshfused Circle,Entwined Gorger Tendril,Overwhelming Power Crystal,Spare Meat Hook,Dealer Xy'exa's Cape,Axe of the Deadgrove,Builwark of the Stone Legion,Blood Knight Tabard,136084879,Common Gray Shirt
Diadem of Imperious Desire,Charm of Eternal Winter,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Bloodoath Signet,Anima Field Emitter,Gluttonous Spike,Crest of the Legionnaire General,Axe of the Deadgrove,Sinful Gladiator's Guard,Stormwind Tabard,83927135,
Wing Commander's Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Ring of Perpetual Conflict,Gluttonous Spike,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Tabard of the Ascended,168336979,Antiseptic-Soaked Dressing
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Signet of the False Accuser,Entwined Gorger Tendril,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,Guild Tabard,149513322,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Sinful Aspirant's Plate Cuffs,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Signet of the False Accuser,Slimy Consumptive Organ,Inscrutable Quantum Device,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,,76428612,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Sinful Gladiator's Plate Wristguards,Guilewind Stone Talons,Ritualist's Treasured Ring,Ritual Commander's Ring,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinsmasher,Barricade of the Endless Empire,Tabard of the Lightbringer,159409056,Red Linen Shirt
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Valinor's Ground Pounders,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Commander's Ring,Sinful Aspirant's Medallion,Blood-Spattered Scale,Blighted Margrave's Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,,193660474,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Spare Meat Hook,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,158698541,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Bloodoath Signet,Most Regal Signet of Sire Denathrius,Pulsating Stoneheart,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Argent Crusader's Tabard,181459140,Gorestained Tunic
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Sinful Aspirant's Plate Gauntlets,Entwined Gorger Tendril,Ritual Commander's Ring,Stone Legion Heraldry,Slimy Consumptive Organ,Mantle of Manifest Sins,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,Lightforged Tabard,245756157,Yellow Martial Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,,91221822,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Shieldguard's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Queensguard's Vigil,Blighted Margrave's Cloak,Supercollider,Duskwarder Shield,Tabard of the Explorer,106354818,Squire's Shirt
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Valorous Aegis Legguards,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Splintered Heart of Al'ar,Pulsating Stoneheart,Crest of the Legionnaire General,Gorestained Cleaver,Sinful Gladiator's Guard,Tabard of Summer Skies,123065789,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Macabre Sheet Music,Sinful Aspirant's Insignia of Alacrity,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,Argent Crusader's Tabard,77923810,The Very Best Shirt
Wing Commander's Helmet,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Bargast's Leash,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,,87988188,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Sinful Aspirant's Insignia of Alacrity,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Sophisticated Bonecracker,Kudebeh's Remarkable Targe,Tabard of Ramkahen,132572980,
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Sinful Aspirant's Signet,Sanguine Vintage,Blood-Spattered Scale,Sinful Gladiator's Shawl,Ascended Gladius of Glory,Encrusted Canopic Lid,Renowned Guild Tabard,113012049,Dark Silk Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritual Commander's Ring,Entwined Gorger Tendril,Anima Field Emitter,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,113386917,
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Shadowghast Ring,Bladedancer's Armor Kit,Inscrutable Quantum Device,Decadent Nathrian Shawl,Xandria's Kopis of Courage,Sinful Gladiator's Guard,,157456047,
