Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Ritual Bone Band,Splintered Heart of Al'ar,Anima Field Emitter,Crest of the Legionnaire General,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Argent Crusade,137831375,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Tabard of the Achiever,151342688,Precious' Ribbon
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,118482816,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fleshfused Crushers,Band of the Risen Bonelord,Death God's Signet,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,Renowned Guild Tabard,174412277,
Wing Commander's Helmet,Sinful Aspirant's Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Macabre Sheet Music,Splintered Heart of Al'ar,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,,246712403,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Sapsteel Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Ritual Bone Band,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,,93285717,Red Linen Shirt
Shadowghast Helm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Death God's Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,,141981486,
Wrathbark Greathelm,Heart of Azeroth,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Spellbound Runic Band of Elemental Power,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Inscrutable Quantum Device,"Gong-Lu, Strength of Xuen",Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,188402402,Green Lumberjack Shirt
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Commander's Ring,Shadowghast Ring,Slimy Consumptive Organ,Gluttonous Spike,Sinful Gladiator's Drape,Engorged Worm Smasher,Barricade of the Endless Empire,Court of Harvesters Tabard,195016344,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Death God's Signet,Ritualist's Treasured Ring,Pulsating Stoneheart,Sinful Aspirant's Medallion,Mantle of Manifest Sins,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,Scryers Tabard,242572705,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Death God's Signet,Dreadfire Vessel,Splintered Heart of Al'ar,Mantle of Manifest Sins,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Lightbringer,154272043,Dark Silk Shirt
Shadowghast Helm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Endlessly Gluttonous Greaves,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Entwined Gorger Tendril,Slimy Consumptive Organ,Pulsating Stoneheart,Cowled Batwing Cloak,Xandria's Kopis of Courage,Sinful Gladiator's Guard,Tabard of the Lightbringer,158188168,Irradiated Undercoat
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Voldunai,97896265,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Fleshfused Circle,Ring of Perpetual Conflict,Anima Field Emitter,Splintered Heart of Al'ar,Crest of the Legionnaire General,Xandria's Kopis of Courage,Elysian Sentinel's Aegis,Illustrious Guild Tabard,243500598,Fashionable Undershirt
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Hardened Castle Crushers,Punishing Loop,Signet of the False Accuser,Slimy Consumptive Organ,Stone Legion Heraldry,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sylvan Whiteshield,,80132304,Gorgeous Blouse
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Ardent Sunstar Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,,116613516,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Selfless Collector's Warboots,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Inscrutable Quantum Device,Pulsating Stoneheart,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,,168013353,
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Binding of Warped Desires,Galvanized Oxxein Legguards,Valinor's Ground Pounders,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Sinful Gladiator's Signet,Bargast's Leash,Stone Legion Heraldry,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,107016596,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Fleshfused Circle,Ritual Commander's Ring,Anima Field Emitter,Bargast's Leash,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Encrusted Canopic Lid,,241480812,
Oversized Centurion Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Sinful Aspirant's Ring,Sinful Gladiator's Emblem,Skulker's Wing,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Ascended,242855357,
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Amber-Plated Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Hardened Castle Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Queensguard's Vigil,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Wild Hunt,157126041,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Dynamo Doomstompers,Hellhound Cuffs,Hardened Castle Crushers,Band of the Risen Bonelord,Ritual Bone Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,Tabard of the Scarlet Crusade,116166109,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,30715828,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Hyperlight Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,124013531,
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Shadowghast Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Stone Legion Heraldry,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Guild Tabard,89098463,Gorgeous Blouse
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Lightforged Tabard,196719530,Precious' Ribbon
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Baetheas' Ironclad Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Viscera of Coalesced Hatred,Anima Field Emitter,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,,73843042,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Band of the Risen Bonelord,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Tabard of the Ascended,154874705,
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Arachnid Cipher Ring,Ritual Bone Band,Gluttonous Spike,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,Tabard of Brute Force,155824157,Fashionable Undershirt
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Galvanized Oxxein Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Bloodoath Signet,Arachnid Cipher Ring,Anima Field Emitter,Macabre Sheet Music,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,,133754186,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Sinful Aspirant's Plate Shoulders,Sinful Gladiator's Plate Chestguard,Dragonslayer's Brace,Sinful Gladiator's Plate Wargreaves,Muckwallow Stompers,Shadowghast Armguards,Fogweaver Gauntlets,Sinful Gladiator's Ring,Fleshfused Circle,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Relentless Brooch,Drape of Fuming Anger,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,99134096,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ardent Sunstar Signet,Gluttonous Spike,Spare Meat Hook,Dealer Xy'exa's Cape,Axe of the Deadgrove,Elysian Sentinel's Aegis,Orgrimmar Tabard,164706014,Amber Filigreed Doublet
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shieldguard's Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Desm's Fistos,Signet of the False Accuser,Ritualist's Treasured Ring,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,154104832,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Stone Legion Heraldry,Crest of the Legionnaire General,Engorged Worm Smasher,Elysian Sentinel's Aegis,,106598701,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Selfless Collector's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Pulsating Stoneheart,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Orgrimmar Tabard,188811084,
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Band of the Risen Bonelord,Fleshfused Circle,Pulsating Stoneheart,Darkmoon Deck: Indomitable,Crest of the Legionnaire General,Axe of the Deadgrove,Encrusted Canopic Lid,,104353210,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Death God's Signet,Overwhelming Power Crystal,Bargast's Leash,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the 7th Legion,159337160,
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Commander's Ring,Ritual Bone Band,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,165359166,
Shadowghast Helm,Sinful Gladiator's Amulet,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Guilewind Stone Talons,Ritual Commander's Ring,Fleshfused Circle,Sinful Gladiator's Medallion,Bladedancer's Armor Kit,Sinful Gladiator's Shawl,Engorged Worm Smasher,Sinful Gladiator's Guard,Exodar Tabard,114927911,Captain Sanders' Shirt
Plague Handler's Greathelm,Valeshroud Torque,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Shieldguard's Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Darkmoon Deck: Voracity,Stone Legion Heraldry,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,197951787,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Commander's Ring,Ritual Bone Band,Wakener's Frond,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Stormwind Tabard,45422692,Antiseptic-Soaked Dressing
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Gauntlets of the Iron Furnace,Death God's Signet,Bloodoath Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,162717430,
Shadowghast Helm,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sinsmasher,Elysian Sentinel's Aegis,,97450892,Red Workman's Shirt
Plague Handler's Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Tabard of the Lightbringer,166641501,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Entwined Gorger Tendril,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Gorestained Cleaver,Acidslough Bulwark,Argent Crusader's Tabard,104717668,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,157739997,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Sinful Gladiator's Plate Gauntlets,Signet of the False Accuser,Shadowghast Ring,Decanter of Anima-Charged Winds,Gluttonous Spike,Mantle of Manifest Sins,Sinsmasher,Barricade of the Endless Empire,,177510032,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,,112893615,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Death God's Signet,Ritual Commander's Ring,Blood-Spattered Scale,Phial of Putrefaction,Dealer Xy'exa's Cape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Argent Crusade,134547837,Precious' Ribbon
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,164118182,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Arachnid Cipher Ring,Bloodoath Signet,Anima Field Emitter,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,181677258,Lucky Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Signet of the False Accuser,Gluttonous Spike,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sinsmasher,Barricade of the Endless Empire,Renowned Guild Tabard,192868960,Artisan Officer's Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Chyrus's Crest of Hope,Guild Tabard,175162400,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,Tabard of the Wildhammer Clan,191471039,Purple Martial Shirt
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,Guild Tabard,162447339,
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Zandalari,241867924,
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Decadent Nathrian Shawl,Sophisticated Bonecracker,Builwark of the Stone Legion,,148537424,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,192823712,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Dread Sentinel's Ebony Girdle,Halkias's Towering Pillars,Shadowghast Sabatons,Shoulderblade Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Fleshfused Circle,Inscrutable Quantum Device,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Gorestained Cleaver,Encrusted Canopic Lid,Lightforged Tabard,243788354,
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Anima Field Emitter,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,,187022384,
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,241568352,Precious' Ribbon
