Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Pulsating Stoneheart,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Encrusted Canopic Lid,Renowned Guild Tabard,195937904,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Entwined Gorger Tendril,Splintered Heart of Al'ar,Pulsating Stoneheart,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Stormwind Tabard,176226874,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Stitchflesh's Misplaced Signet,Gluttonous Spike,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Encrusted Canopic Lid,Army of the Light Tabard,197456256,
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fleshfused Crushers,Shadowghast Ring,Ardent Sunstar Signet,Macabre Sheet Music,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Sinsmasher,Acidslough Bulwark,Gnomeregan Tabard,97307050,
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Arachnid Cipher Ring,Band of the Risen Bonelord,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,153972997,
Wrathbark Greathelm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Shadowghast Ring,Ritualist's Treasured Ring,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Barricade of the Endless Empire,Lightforged Tabard,193954314,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Hardened Castle Crushers,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Decanter of Anima-Charged Winds,Anima Field Emitter,Mantle of Manifest Sins,Sinsmasher,Sinful Gladiator's Guard,,98651090,
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Stone Legion Heraldry,Anima Field Emitter,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,,187022384,
Shadowghast Helm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,167197733,Irradiated Undercoat
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Arachnid Cipher Ring,Signet of the False Accuser,Blood-Spattered Scale,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,55899099,
Shadowghast Helm,Reinforced High Collar,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Death God's Signet,Ritual Bone Band,Inscrutable Quantum Device,Macabre Sheet Music,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Lightbringer,133011836,Fashionable Undershirt
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Sinful Gladiator's Plate Wargreaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Sinful Aspirant's Medallion,Pulsating Stoneheart,Dealer Xy'exa's Cape,Sinsmasher,Chyrus's Crest of Hope,,198582212,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Shieldguard's Breastplate,Binding of Warped Desires,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Bloodoath Signet,Bargast's Leash,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,Argent Crusader's Tabard,162833023,Squire's Shirt
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Ritual Bone Band,Death God's Signet,Gluttonous Spike,Stone Legion Heraldry,Cowled Batwing Cloak,Sophisticated Bonecracker,Stonewrought Gargoyles Barrier,Bilgewater Cartel Tabard,141777436,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fogweaver Gauntlets,Death God's Signet,Arachnid Cipher Ring,Splintered Heart of Al'ar,Anima Field Emitter,Cloak of Enveloping Manifestations,Sinful Aspirant's Sword,Sylvan Whiteshield,Tabard of the Lightbringer,197879288,Artisan Officer's Shirt
Shadowghast Helm,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Overwhelming Power Crystal,Inscrutable Quantum Device,Crest of the Legionnaire General,Supercollider,Sinful Gladiator's Guard,,156660014,
Wrathbark Greathelm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,167252958,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Supercollider,Barricade of the Endless Empire,Tabard of the Ascended,117257254,Amber Filigreed Shirt
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Selfless Collector's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Spare Meat Hook,Slimy Consumptive Organ,Cowled Batwing Cloak,Xandria's Kopis of Courage,Encrusted Canopic Lid,,196999153,
Casque of the Path,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Selfless Collector's Warboots,Selfless Collector's Wristguards,Shadowghast Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Viscera of Coalesced Hatred,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,104373653,
Shadowghast Helm,Sinful Aspirant's Pendant,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Sinful Gladiator's Plate Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Hyperlight Band,Sinful Aspirant's Signet,Bargast's Leash,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Dark Iron,155186352,
Shadowghast Helm,Valeshroud Torque,Selfless Collector's Spaulders,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Selfless Collector's Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Arachnid Cipher Ring,Hyperlight Band,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Supercollider,Acidslough Bulwark,,109788110,
Wing Commander's Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Hardened Castle Crushers,Hyperlight Band,Twisted Witherroot Band,Bargast's Leash,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,Gilneas Tabard,149418762,Artisan Officer's Shirt
Selfless Collector's GreatHelm,Azure-Venom Choker,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Plated Leggings of Ruination,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Handguards of the Enclave,Leafed Banewood Band,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,The General's Heart,Shawl of the Shattered Giant,Titanguard,Duskwarder Shield,Bilgewater Cartel Tabard,160598823,
Oversized Centurion Helm,Valeshroud Torque,Steelcore Shoulders,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Shadowghast Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Ritual Bone Band,Decanter of Anima-Charged Winds,Wakener's Frond,Sinful Aspirant's Drape,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Lightbringer,140128351,
Selfless Collector's GreatHelm,Trailspinner Pendant,Selfless Collector's Spaulders,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Leafed Banewood Band,Stitchflesh's Misplaced Signet,Macabre Sheet Music,Blood-Spattered Scale,Blighted Margrave's Cloak,Ascended Gladius of Glory,Waylight Defender,Guild Tabard,147695761,Stylish Black Shirt
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stonebark Girdle,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Encrusted Canopic Lid,,89688408,Precious' Ribbon
Wrathbark Greathelm,Chain of the Purpose-Bound,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Shieldguard's Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Entwined Gorger Tendril,Ritual Commander's Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Shroud of the Penitent,Gorestained Cleaver,Duskwarder Shield,Champions of Azeroth Tabard,118490997,White Linen Shirt
Plague Handler's Greathelm,Heart of Azeroth,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Selfless Collector's Warboots,Sapsteel Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Phial of Putrefaction,Anima Field Emitter,Selfless Collector's Greatcloak,Engorged Worm Smasher,Kudebeh's Remarkable Targe,Tabard of Summer Skies,124421092,Sleeveless T-Shirt
Iron Riveted War Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Cable of the Metrognome,Valorous Aegis Legguards,Errant Crusader's Greaves,Shadowghast Armguards,Gauntlets of Ruthless Reprisal,Ardent Sunstar Signet,Death God's Signet,Macabre Sheet Music,Darkmoon Deck: Voracity,Crest of the Legionnaire General,Ascended Gladius of Glory,Chyrus's Crest of Hope,Lightforged Tabard,197375708,
Casque of the Path,Charm of Eternal Winter,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Binding of Warped Desires,Selfless Collector's Legguards,Baetheas' Ironclad Warboots,Shadowghast Armguards,Sapsteel Gauntlets,Death God's Signet,Leafed Banewood Band,Splintered Heart of Al'ar,Spare Meat Hook,Drape of Twisted Loyalties,Ascended Gladius of Glory,Waylight Defender,Darkspear Tabard,158413360,Golden Filigreed Shirt
Selfless Collector's GreatHelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Selfless Collector's Girdle,Selfless Collector's Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Sapsteel Gauntlets,Ritual Bone Band,Signet of the False Accuser,Gluttonous Spike,Master Duelist's Chit,Drape of Twisted Loyalties,Sacred Sparrer's Edge,Elysian Sentinel's Aegis,Order of the Cloud Serpent Tabard,131268734,Precious' Ribbon
Wrathbark Greathelm,Sinful Gladiator's Amulet,Pauldrons of Unleashed Pride,Sinful Gladiator's Plate Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Sinful Aspirant's Emblem,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,193184664,
Shadowghast Helm,Gaiazelle's Spiked Collar,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Death God's Signet,Punishing Loop,Blood-Spattered Scale,Anima Field Emitter,Decadent Nathrian Shawl,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,110118309,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Death God's Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Chyrus's Crest of Hope,,118111038,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Sanguine Vintage,Stone Legion Heraldry,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,110462602,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Death God's Signet,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Engorged Worm Smasher,Elysian Sentinel's Aegis,Cenarion Expedition Tabard,156374260,Formal White Shirt
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Bloodoath Signet,Death God's Signet,Blood-Spattered Scale,Sinful Gladiator's Badge of Ferocity,Mantle of Manifest Sins,Supercollider,Barricade of the Endless Empire,,209977712,
Oversized Centurion Helm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,195876081,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the Lightbringer,101848727,
Casque of the Path,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Stone Legion Heraldry,Skulker's Wing,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,161310703,
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Ardent Sunstar Signet,Gluttonous Spike,Anima Field Emitter,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,,243866593,Brown Linen Shirt
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Fallen Templar's Gauntlets,Sinful Gladiator's Ring,Ritual Bone Band,Stone Legion Heraldry,Gluttonous Spike,Dealer Xy'exa's Cape,Gorestained Cleaver,Builwark of the Stone Legion,,155270496,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Ritual Commander's Ring,Ring of Perpetual Conflict,Decanter of Anima-Charged Winds,Bladedancer's Armor Kit,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Ascended,134538158,
Oversized Centurion Helm,Muckformed Chain Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Signet of the False Accuser,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,107072613,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Entwined Gorger Tendril,Band of the Risen Bonelord,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Huojin Tabard,64041319,Sleeveless T-Shirt
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Fleshfused Circle,Inscrutable Quantum Device,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,172102928,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Chestplate of the March Warden,Stonebark Girdle,Gormshell Greaves,Sinful Aspirant's Plate Warboots,Pit Fighter's Wristguards,Guilewind Stone Talons,Hyperlight Band,Signet of the False Accuser,Blood-Spattered Scale,Bladedancer's Armor Kit,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,Court of Harvesters Tabard,110666362,
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Mimiron's Inferno Couplings,Distorted Construct's Gauntlets,Bloodoath Signet,Band of the Risen Bonelord,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,185123909,
Darkfrost Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Endlessly Gluttonous Greaves,Sinful Aspirant's Plate Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Hyperlight Band,Death God's Signet,Splintered Heart of Al'ar,Stone Legion Heraldry,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of Summer Skies,66737729,Stylish Blue Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Ring of Perpetual Conflict,Pulsating Stoneheart,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,Argent Crusader's Tabard,156708165,Artisan Officer's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Shieldguard's Vambraces,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Shadowghast Ring,Bargast's Leash,Overwhelming Power Crystal,Shroud of the Penitent,Engorged Worm Smasher,Encrusted Canopic Lid,,75169370,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Death God's Signet,Overwhelming Power Crystal,Bargast's Leash,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the 7th Legion,159337160,
Selfless Collector's GreatHelm,Azure-Venom Choker,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Desm's Fistos,Death God's Signet,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Dealer Xy'exa's Cape,Supercollider,Sylvan Whiteshield,,175601370,
Darkfrost Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Shadowghast Ring,Ardent Sunstar Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Shawl,Engorged Worm Smasher,Sinful Gladiator's Guard,Renowned Guild Tabard,133402982,
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Signet,Band of the Risen Bonelord,Darkmoon Deck: Indomitable,Sinful Gladiator's Medallion,Mantle of Manifest Sins,Barbed-Edge of the Stone Legion,Sinful Gladiator's Redoubt,,145104823,Fashionable Undershirt
Casque of the Path,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Greaves of Iron Intensity,Decimator's Armguards,Desm's Fistos,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Explorer,164891495,
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Band of the Risen Bonelord,Phial of Putrefaction,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Purple Trophy Tabard of the Illidari,170223858,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Dragonslayer's Brace,Gormshell Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Guilewind Stone Talons,Hyperlight Band,Signet of the False Accuser,Bladedancer's Armor Kit,Pulsating Stoneheart,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,,103706521,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Signet of the False Accuser,Anima Field Emitter,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,Stormwind Tabard,101716857,Precious' Ribbon
Shadowghast Helm,Noble's Birthstone Pendant,Prankster's Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fogweaver Gauntlets,Band of the Risen Bonelord,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sacred Sparrer's Edge,Barricade of the Endless Empire,,188639451,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Hyperlight Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinsmasher,Duskwarder Shield,Tabard of the Lightbringer,84513618,Artisan Initiate's Shirt
