Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,168784801,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Bloodoath Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,174943609,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Ritual Bone Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Chyrus's Crest of Hope,,244619548,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Death God's Signet,Ritual Commander's Ring,Blood-Spattered Scale,Bladedancer's Armor Kit,Crest of the Legionnaire General,Sinsmasher,Encrusted Canopic Lid,Tabard of Summer Flames,119283827,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Bladedancer's Armor Kit,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,,164761441,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,196045964,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Ardent Sunstar Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Decadent Nathrian Shawl,Engorged Worm Smasher,Barricade of the Endless Empire,,116613516,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,,196173190,
Diadem of Imperious Desire,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Selfless Collector's Legguards,Errant Crusader's Greaves,Selfless Collector's Wristguards,Fleshfused Crushers,Entwined Gorger Tendril,Ritual Commander's Ring,Pulsating Stoneheart,Anima Field Emitter,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,,142361663,
Oversized Centurion Helm,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Bloodoath Signet,Band of the Risen Bonelord,Sinful Aspirant's Sigil of Adaptation,Sinful Aspirant's Badge of Ferocity,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Argent Crusader's Tabard,150789907,Precious' Ribbon
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Selfless Collector's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Pulsating Stoneheart,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,Orgrimmar Tabard,188811084,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Binding of Warped Desires,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Stoneborn Terrorblade,Acidslough Bulwark,,142750269,
Diadem of Imperious Desire,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Shadowghast Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Dealer Xy'exa's Cape,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,Court of Harvesters Tabard,15735630,
Darkfrost Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Shadowghast Ring,Death God's Signet,Spare Meat Hook,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,166058520,
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Sapsteel Breastplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Elysian Sentinel's Aegis,,125827280,Precious' Ribbon
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Bloodoath Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,192823712,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Dynamo Doomstompers,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Bloodoath Signet,Darkmoon Deck: Indomitable,Stone Legion Heraldry,Dealer Xy'exa's Cape,Axe of the Deadgrove,Sinful Gladiator's Guard,,158675554,
Wrathbark Greathelm,Noble's Birthstone Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Dread Sentinel's Ebony Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritualist's Treasured Ring,Most Regal Signet of Sire Denathrius,Darkmoon Deck: Indomitable,Gluttonous Spike,Drape of Twisted Loyalties,Sinsmasher,Kudebeh's Remarkable Targe,,167706171,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Shieldguard's Breastplate,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Bloodoath Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Pulsating Stoneheart,Blighted Margrave's Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,124155089,Artisan Member's Shirt
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritual Commander's Ring,Sinful Gladiator's Ring,Sanguine Vintage,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,Tabard of Summer Skies,127904128,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Valorous Aegis Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Anima Field Emitter,Bargast's Leash,Drape of the Lithe,Engorged Worm Smasher,Acidslough Bulwark,Guild Tabard,85178300,Precious' Ribbon
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Arachnid Cipher Ring,Bladedancer's Armor Kit,Pulsating Stoneheart,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,Renowned Guild Tabard,184108391,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Hyperlight Band,Sanguine Vintage,Inscrutable Quantum Device,Blighted Margrave's Cloak,Meditation's Muse,Chyrus's Crest of Hope,Tabard of the Shattered Sun,183808467,Precious' Ribbon
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Hellhound Cuffs,Fogweaver Gauntlets,Ritualist's Treasured Ring,Ring of Perpetual Conflict,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,153418609,
Wrathbark Greathelm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Amber-Plated Legguards,Dynamo Doomstompers,Vambraces of the Depraved Warden,Shadowghast Gauntlets,Signet of the False Accuser,Bloodoath Signet,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,,162589612,
Diadem of Imperious Desire,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Fleshfused Circle,Inscrutable Quantum Device,Stone Legion Heraldry,Drape of Twisted Loyalties,Gorestained Cleaver,Encrusted Canopic Lid,,92683238,
Diadem of Imperious Desire,Azure-Venom Choker,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Shadowghast Sabatons,Hellhound Cuffs,Fallen Templar's Gauntlets,Sinful Gladiator's Ring,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Chyrus's Crest of Hope,Argent Crusader's Tabard,109754733,
Shadowghast Helm,Charm of Eternal Winter,Selfless Collector's Spaulders,Breastplate of Otherworldly Influence,Binding of Warped Desires,Sinful Gladiator's Plate Wargreaves,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Arachnid Cipher Ring,Entwined Gorger Tendril,Gluttonous Spike,Sanguine Vintage,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Dark Iron,164123559,Lucky Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Selfless Collector's Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Wristclamps of Remorse,Hardened Castle Crushers,Bloodoath Signet,Hyperlight Band,Gluttonous Spike,Essence Extractor,Blighted Margrave's Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Dark Iron,149274903,
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Hyperlight Band,Signet of the False Accuser,Darkmoon Deck: Indomitable,Gluttonous Spike,Blighted Margrave's Cloak,Sinsmasher,Sinful Aspirant's Barrier,,117049207,
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Shadowghast Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Entwined Gorger Tendril,Ritual Bone Band,Decanter of Anima-Charged Winds,Anima Field Emitter,Decadent Nathrian Shawl,Axe of the Deadgrove,Barricade of the Endless Empire,,175993605,
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Dynamo Doomstompers,Vambraces of the Depraved Warden,Dread Sentinel's Ebony Grips,Band of the Risen Bonelord,Entwined Gorger Tendril,Inscrutable Quantum Device,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Supercollider,Barricade of the Endless Empire,Renowned Guild Tabard,47603740,Artisan Officer's Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Overwhelming Power Crystal,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Supercollider,Sylvan Whiteshield,,167231970,
Shadowghast Helm,Trailspinner Pendant,Selfless Collector's Spaulders,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Sinful Gladiator's Plate Wargreaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Sinful Gladiator's Plate Gauntlets,Band of the Risen Bonelord,Fleshfused Circle,Splintered Heart of Al'ar,Skulker's Wing,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,Argent Crusader's Tabard,55014660,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Shieldguard's Gauntlets,Signet of the False Accuser,Ardent Sunstar Signet,Sanguine Vintage,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,176654470,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Reality-Shatter Vambraces,Fleshfused Crushers,Ritual Bone Band,Fleshfused Circle,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,Guild Tabard,169905343,
Diadem of Imperious Desire,Azure-Venom Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Band of the Risen Bonelord,Hyperlight Band,Inscrutable Quantum Device,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Xandria's Kopis of Courage,Acidslough Bulwark,,237888238,
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Macabre Sheet Music,Sinful Gladiator's Sigil of Adaptation,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,Renowned Guild Tabard,134666238,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Steelcore Girdle,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Death God's Signet,Spare Meat Hook,Blood-Spattered Scale,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,Silvermoon City Tabard,176648324,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Fogweaver Gauntlets,Hyperlight Band,Fleshfused Circle,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Shado-Pan Tabard,124029308,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Hyperlight Band,Fleshfused Circle,Inscrutable Quantum Device,Gluttonous Spike,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,Green Trophy Tabard of the Illidari,73474480,Irradiated Undercoat
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Shoulderblade Vambraces,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,,181102271,Irradiated Undercoat
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Gluttonous Spike,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the 7th Legion,195921039,Amber Filigreed Doublet
Oversized Centurion Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Fleshfused Circle,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Dealer Xy'exa's Cape,Gorestained Cleaver,Sinful Gladiator's Guard,Renowned Guild Tabard,169724618,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Inscrutable Quantum Device,Phial of Putrefaction,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Chyrus's Crest of Hope,Tabard of the Lightbringer,144668089,Precious' Ribbon
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Sinful Aspirant's Plate Chestplate,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Withergrove Shardling,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Sophisticated Bonecracker,Sinful Gladiator's Bulwark,,95417169,Rich Purple Silk Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Dread Sentinel's Ebony Spaulders,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Band of the Risen Bonelord,Entwined Gorger Tendril,Gluttonous Spike,Macabre Sheet Music,Grim-Veiled Cape,Mace of Enveloping Sins,Builwark of the Stone Legion,,156374870,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Pulsating Stoneheart,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,,152939689,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Shieldguard's Breastplate,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Death God's Signet,Bloodoath Signet,Blood-Spattered Scale,Pulsating Stoneheart,Mantle of Manifest Sins,Ascended Gladius of Glory,Encrusted Canopic Lid,,167133874,
Darkfrost Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Bladesworn Harbinger's Crushers,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Macabre Sheet Music,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Barrier of the Chosen,,129432419,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Hyperlight Band,Ardent Sunstar Signet,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,115595196,Stylish Black Shirt
Casque of the Path,Trailspinner Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Macabre Sheet Music,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Elysian Sentinel's Aegis,Guild Tabard,147834731,Stylish Black Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Queensguard Chestplate,Scarred Bloodbound Girdle,Amber-Plated Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Entwined Gorger Tendril,Ritual Bone Band,Slimy Consumptive Organ,Bargast's Leash,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,94369403,Last Season's Shirt
Wrathbark Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Dread Sentinel's Ebony Grips,Band of the Risen Bonelord,Signet of the False Accuser,Stone Legion Heraldry,Anima Field Emitter,Decadent Nathrian Shawl,Sinsmasher,Barricade of the Endless Empire,,147614839,
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Hardened Castle Crushers,Fleshfused Circle,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Wyrmrest Accord,142937633,
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,134200391,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Arachnid Cipher Ring,Fleshfused Circle,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,Tabard of the Dark Iron,108619321,Precious' Ribbon
Wrathbark Greathelm,Noble's Birthstone Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,194622143,
Wrathbark Greathelm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Grim-Veiled Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,,246114645,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Fleshfused Circle,Stitchflesh's Misplaced Signet,Anima Field Emitter,Stone Legion Heraldry,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,Blood Knight Tabard,198132752,Recruit's Shirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Shadowghast Armguards,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Stone Legion Heraldry,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sacred Sparrer's Edge,Encrusted Canopic Lid,Tushui Tabard,113883158,Precious' Ribbon
Shadowghast Helm,Trailspinner Pendant,Tabone's Branded Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,,200763312,
